...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X23A_50_CI,X22E_95_CI,X22F_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI,X23A_95_CI
438,1.04246618295905,0.505945592018505,GA,2023-05-31,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
439,0.792748903788479,0.3501871117930945,GA,2023-06-01,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0
440,1.27373098801696,0.4137846114456,GA,2023-06-02,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0
441,1.20493294564614,0.381041718144321,GA,2023-06-03,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
442,NA,NA,GA,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,1.4796846489734,0.3994616807570775,GA,2023-06-05,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0
444,1.11858187494176,0.53464155236314,GA,2023-06-06,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0
445,1.30494083976325,0.360612337273956,GA,2023-06-07,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
446,1.57157512836102,0.422729641342957,GA,2023-06-08,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
447,0.919743063444067,0.2758184974461145,GA,2023-06-09,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
448,NA,NA,GA,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,NA,NA,GA,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,0.800906093633108,0.563889603494935,GA,2023-06-12,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
451,0.455305731008923,0.315559486994451,GA,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
452,1.05566400661877,0.3256187198586765,GA,2023-06-14,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
453,0.787410437468357,0.559713488328415,GA,2023-06-15,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
454,NA,NA,GA,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,NA,NA,GA,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,NA,NA,GA,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,0.784193610726709,0.556876786009335,GA,2023-06-19,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
458,1.36336153581401,0.2375120858023735,GA,2023-06-20,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
459,0.451531761334612,0.313385299364294,GA,2023-06-21,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
460,NA,NA,GA,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,NA,NA,GA,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,NA,NA,GA,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,0.112861426365783,0.0827418576075575,HI,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
464,NA,NA,HI,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,1.00976621764635,0.71795871702772,HI,2023-05-16,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
466,0.79158810918265,0.560535468126775,HI,2023-05-17,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
467,NA,NA,HI,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,0.158028522535786,0.1140905671373,HI,2023-05-20,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
470,NA,NA,HI,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,0.196475997111832,0.139638622882359,HI,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
474,NA,NA,HI,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,0.894856106531139,0.428293129031419,HI,2023-06-02,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
483,NA,NA,HI,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,0.45914611278028,0.315559486994451,HI,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
494,NA,NA,HI,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,0.607895852992794,0.4318839808767575,HI,2023-06-22,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
503,NA,NA,HI,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.835603441570832,0.583993423197545,IA,2023-05-14,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
506,0.641894621742953,0.0874051173300575,IA,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
507,0.385325922835824,0.0922879006686815,IA,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
508,1.93914462257397,0.4514378677502895,IA,2023-05-17,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0
509,0.866121014250268,0.3014829634501845,IA,2023-05-18,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
510,NA,NA,IA,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,1.02822850121526,0.2581378358438355,IA,2023-05-20,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
512,0.667335702195288,0.2227356331389795,IA,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
513,0.958709374507354,0.681946068610175,IA,2023-05-22,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
514,NA,NA,IA,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,0.547306952272359,0.139638622882359,IA,2023-05-24,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
516,0.526462130111233,0.324828005414588,IA,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
517,NA,NA,IA,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,NA,NA,IA,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519,1.44909592668672,0.4845646540975035,IA,2023-05-28,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
520,NA,NA,IA,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,0.599369078571227,0.42250435077404,IA,2023-05-30,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
522,0.590091455762658,0.411958036356745,IA,2023-05-31,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
523,0.286591000510296,0.2017306924461015,IA,2023-06-01,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
524,0.889928938742328,0.428293129031419,IA,2023-06-02,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
525,0.308383904224445,0.219315836157435,IA,2023-06-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
526,NA,NA,IA,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,0.561506822628543,0.3423196014557105,IA,2023-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
528,0.88618556143944,0.625568642089795,IA,2023-06-06,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
529,NA,NA,IA,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,0.373429355962202,0.2660833634683775,IA,2023-06-08,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
531,NA,NA,IA,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,NA,NA,IA,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
533,NA,NA,IA,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,NA,NA,IA,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535,0.887409211483259,0.416537674418304,IA,2023-06-13,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0
536,NA,NA,IA,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537,0.854750549693091,0.603357811681365,IA,2023-06-15,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
538,NA,NA,IA,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,NA,NA,IA,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,0.618671622939834,0.428037318861946,IA,2023-06-18,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
541,NA,NA,IA,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542,0.530012594812574,0.385817669297263,IA,2023-06-20,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
543,0.624440723304371,0.430560712509073,IA,2023-06-21,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
544,0.467309518423215,0.315179685806017,IA,2023-06-22,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
545,0.663626116617873,0.2843416402225755,IA,2023-06-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
546,0.625012956529587,0.4351867921824515,IA,2023-06-24,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
547,NA,NA,ID,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,0.614247199239546,0.4284200028330685,ID,2023-06-14,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
579,NA,NA,ID,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,0.539238726102984,0.385817669297263,ID,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
585,NA,NA,ID,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.568532151000826,0.21082192307131,IL,2023-05-14,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
590,0.94497035654592,0.272908591429396,IL,2023-05-15,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
591,1.56127912889804,0.4302721891550405,IL,2023-05-16,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
592,0.909666624073619,0.3188067306708645,IL,2023-05-17,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
593,0.731704340086877,0.2714967371602175,IL,2023-05-18,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
594,2.94336176894802,0.4161653828625435,IL,2023-05-19,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0
595,0.708668677327861,0.311714839470215,IL,2023-05-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
596,0.642255319981577,0.2201388885626555,IL,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
597,2.64472094290305,0.1646786704895435,IL,2023-05-22,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0
598,2.17953515355163,0.2986922550896805,IL,2023-05-23,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0
599,2.53675074637119,0.3503229337930835,IL,2023-05-24,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
600,1.39043509566398,0.146614867553446,IL,2023-05-25,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
601,0.810026767542025,0.239530914525948,IL,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
602,0.614945071044266,0.1612625290581155,IL,2023-05-27,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
603,0.520286663995353,0.3267458149244925,IL,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
604,0.860392667809609,0.608847464083445,IL,2023-05-29,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
605,1.40554779742031,0.3111758206853235,IL,2023-05-30,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0
606,1.05968271069605,0.3291909842230945,IL,2023-05-31,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
607,0.860923965424313,0.383406548877437,IL,2023-06-01,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
608,1.65864296275652,0.4208773638127585,IL,2023-06-02,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
609,0.690604755286921,0.3724727308920225,IL,2023-06-03,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
610,0.320678270832607,0.2283718413597005,IL,2023-06-04,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
611,1.70107113189223,0.3304245043025815,IL,2023-06-05,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0
612,0.962143271137623,0.385135455990156,IL,2023-06-06,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
613,2.03475152157639,0.2564575758449075,IL,2023-06-07,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0
614,1.22660794052958,0.349872992888511,IL,2023-06-08,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0
615,0.931896591293316,0.3594198004116415,IL,2023-06-09,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
616,1.46580696352723,0.4982813689029235,IL,2023-06-10,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0
617,0.626048926356385,0.3636803124413,IL,2023-06-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
618,0.642398909008051,0.3679507660074775,IL,2023-06-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
619,1.05556804282995,0.4521082449856625,IL,2023-06-13,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0
620,0.382563054266999,0.280991163659937,IL,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
621,1.48647626120678,0.2940065242273645,IL,2023-06-15,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0
622,2.26062706182,0.4643136863060975,IL,2023-06-16,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0
623,1.14692783908289,0.3558445780789575,IL,2023-06-17,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
624,0.529315175402259,0.3658840163134625,IL,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
625,2.28919974474063,0.445990231215032,IL,2023-06-19,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1
626,1.2735984176374,0.364439369462256,IL,2023-06-20,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
627,0.899647764277554,0.379461397768863,IL,2023-06-21,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0
628,NA,NA,IL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
629,0.597349369470301,0.415137836392571,IL,2023-06-23,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
630,0.759785905932565,0.2132202664972335,IL,2023-06-24,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0
631,0.117167027838305,0.0827418576075575,IN,2023-05-14,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
632,NA,NA,IN,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,1.02297925739131,0.71795871702772,IN,2023-05-16,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
634,0.137532763789118,0.097394418618574,IN,2023-05-17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
635,0.150030013472654,0.102728375483123,IN,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
636,0.14985134173084,0.10829291495484,IN,2023-05-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
637,1.32541120915018,0.3529793853692745,IN,2023-05-20,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0
638,0.632189306072504,0.2201388885626555,IN,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
639,0.963248292936237,0.681946068610175,IN,2023-05-22,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
640,NA,NA,IN,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641,NA,NA,IN,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,NA,NA,IN,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,0.658558639635667,0.465541153000014,IN,2023-05-26,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
644,NA,NA,IN,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,0.860568946512944,0.2478363953379865,IN,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
646,NA,NA,IN,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,0.921951658836697,0.65392317005705,IN,2023-05-30,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
648,0.721127817620393,0.343316482679952,IN,2023-05-31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
649,0.279820141953898,0.2017306924461015,IN,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
650,0.786261670990432,0.401112852713309,IN,2023-06-02,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
651,0.657504484833524,0.4546602842772025,IN,2023-06-03,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
652,NA,NA,IN,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,1.3592060361261,0.237588864337615,IN,2023-06-05,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
654,0.495533940853062,0.3514577761539105,IN,2023-06-06,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
655,NA,NA,IN,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,0.380185860246999,0.2660833634683775,IN,2023-06-08,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
