...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
569,NA,NA,ID,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.00851027308082765,4.67035317369065e-4,IL,2024-03-10,1,1,1,1,1,1,1,1,1,1
590,0.039022456509634,4.9932890584188e-4,IL,2024-03-11,1,1,1,1,1,1,1,1,1,1
591,1.03664987012236,0.088717338402428,IL,2024-03-12,1,1,1,0,1,1,1,1,0,0
592,0.0499938823922673,5.8127757387092e-4,IL,2024-03-13,1,1,1,1,1,1,1,1,1,1
593,2.37106000704832,0.3176842219194985,IL,2024-03-14,0,1,1,1,0,0,1,1,1,0
594,1.04185831666072,0.1079507025402535,IL,2024-03-15,1,1,0,1,1,0,1,0,1,1
595,0.0338537263883892,7.6466926309717e-4,IL,2024-03-16,1,1,1,1,1,1,1,1,1,1
596,0.0542532679164558,8.4908096419783e-4,IL,2024-03-17,1,1,1,1,1,1,1,1,1,1
597,0.0753535934240727,9.49911950245285e-4,IL,2024-03-18,1,1,1,1,1,1,1,1,1,1
598,1.79436557010735,0.1755182423891735,IL,2024-03-19,1,1,0,0,0,1,1,0,0,0
599,0.116229954322877,0.00122021677548594,IL,2024-03-20,1,1,1,1,1,1,1,1,0,0
600,0.231134080662234,0.00140435735700182,IL,2024-03-21,1,1,1,1,1,0,1,1,1,0
601,0.0609099407414124,0.0016361645159284,IL,2024-03-22,1,1,1,1,1,1,1,1,1,1
602,0.0503811464950495,0.00193311288207698,IL,2024-03-23,1,1,1,1,1,1,1,1,1,1
603,1.0890089163693,0.190792692923616,IL,2024-03-24,1,1,1,0,1,1,1,1,0,0
604,0.0056814332724263,0.002835644376147065,IL,2024-03-25,1,1,1,1,1,1,1,1,1,1
605,1.68108073288344,0.3071854458896055,IL,2024-03-26,1,1,1,0,0,0,1,1,0,0
606,1.74104925337451,0.25654969329738597,IL,2024-03-27,0,1,1,1,0,0,0,1,1,0
607,0.692714363165706,0.1797692974688055,IL,2024-03-28,1,1,1,1,1,0,1,1,1,0
608,0.0761957014638436,0.00770874486726975,IL,2024-03-29,1,1,1,1,1,1,1,1,1,1
609,0.0882166990408251,0.0103666445012451,IL,2024-03-30,1,1,1,1,1,1,1,1,1,1
610,0.720769328810122,0.218582515420311,IL,2024-03-31,0,1,1,1,1,0,1,1,1,0
611,1.83559293133123,0.2622597787225385,IL,2024-04-01,0,1,0,1,0,0,0,0,1,0
612,1.84528703356309,0.197842477332881,IL,2024-04-02,1,1,0,1,1,1,0,0,0,0
613,1.58093162798606,0.3318512872706375,IL,2024-04-03,0,1,1,1,0,0,1,1,1,0
614,2.3128127389426,0.4182133080429605,IL,2024-04-04,1,1,0,1,0,0,0,0,1,0
615,0.411617258168479,0.066061064872067,IL,2024-04-05,1,1,1,1,1,0,0,1,1,0
616,1.37953165318224,0.086758765784689,IL,2024-04-06,1,1,1,1,0,0,0,1,1,0
617,1.01827247185134,0.7039238594768,IL,2024-04-07,0,1,1,1,1,0,0,1,1,1
618,1.24076735334696,0.3419826875371285,IL,2024-04-08,1,1,1,0,1,0,0,1,0,0
619,4.78065717553071,0.563465798671025,IL,2024-04-09,0,1,1,0,0,0,0,1,0,0
620,2.11901806550042,0.368964192554158,IL,2024-04-10,0,1,1,1,1,0,0,1,1,0
621,0.705009503307702,0.2545653951059985,IL,2024-04-11,1,1,1,1,1,1,0,1,1,0
622,1.40152792748544,0.38588476213336,IL,2024-04-12,1,1,0,1,1,1,0,0,1,0
623,1.20497974150369,0.417611850792067,IL,2024-04-13,1,1,1,1,1,0,0,1,1,0
624,1.12832982183381,0.514966936248025,IL,2024-04-14,1,1,1,0,1,1,0,1,0,0
625,2.42423280739974,0.497299230666716,IL,2024-04-15,1,1,0,1,1,0,0,0,1,0
626,1.90490044935908,0.699283384307845,IL,2024-04-16,1,1,0,0,1,0,0,0,0,0
627,2.4455176785384,0.5939629915379,IL,2024-04-17,1,0,1,0,0,1,0,1,1,0
628,1.7506089722827,0.655833837609495,IL,2024-04-18,1,0,0,1,1,1,0,0,1,0
629,2.10512436864354,0.681836153558555,IL,2024-04-19,1,0,1,1,0,0,0,1,1,0
630,1.65955931627275,0.695361457423525,IL,2024-04-20,1,0,1,1,0,1,0,1,1,0
631,NA,NA,IN,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,NA,NA,IN,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,NA,NA,IN,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,0.00120844549190064,5.8127757387092e-4,IN,2024-03-13,1,1,1,1,1,1,1,1,1,1
635,0.00141791880518579,6.32905442065495e-4,IN,2024-03-14,1,1,1,1,1,1,1,1,1,1
636,NA,NA,IN,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,NA,NA,IN,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,NA,NA,IN,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,NA,NA,IN,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,NA,NA,IN,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641,NA,NA,IN,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,NA,NA,IN,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,NA,NA,IN,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,NA,NA,IN,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,NA,NA,IN,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,NA,NA,IN,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,NA,NA,IN,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,0.0061926149048474,0.0044915803203069,IN,2024-03-27,1,1,1,1,1,0,1,1,1,0
649,NA,NA,IN,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,NA,NA,IN,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,NA,NA,IN,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,NA,NA,IN,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,NA,NA,IN,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
655,NA,NA,IN,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,NA,NA,IN,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,NA,NA,IN,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,NA,NA,IN,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,NA,NA,IN,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,NA,NA,IN,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,0.117304673260266,0.174874136432764,IN,2024-04-09,1,1,1,1,1,1,0,1,1,0
662,0.133892182118637,0.212769233172514,IN,2024-04-10,1,1,1,1,1,1,0,1,1,0
663,NA,NA,IN,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,NA,NA,IN,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,NA,NA,IN,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,IN,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,NA,NA,IN,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,NA,NA,IN,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,NA,NA,IN,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,NA,NA,IN,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,NA,NA,IN,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,IN,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,NA,NA,KS,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,NA,NA,KS,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,NA,NA,KS,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,NA,NA,KS,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,NA,NA,KS,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,0.00625417562129636,0.0044915803203069,KS,2024-03-27,1,1,1,1,1,1,1,1,1,1
691,NA,NA,KS,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,NA,NA,KS,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,NA,NA,KS,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,NA,NA,KS,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,NA,NA,KS,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,NA,NA,KS,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,NA,NA,KS,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,NA,NA,KS,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,NA,NA,KY,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,9.3896709709789e-4,5.37120032491365e-4,KY,2024-03-12,1,1,1,1,1,1,1,1,1,1
718,NA,NA,KY,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,NA,NA,KY,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,NA,NA,KY,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,NA,NA,KY,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,NA,NA,KY,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,NA,NA,KY,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,0.00460647540611303,0.002835644376147065,KY,2024-03-25,1,1,1,1,1,1,1,1,1,1
731,NA,NA,KY,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,0.00625410491034351,0.0044915803203069,KY,2024-03-27,1,1,1,1,1,1,1,1,1,1
733,NA,NA,KY,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,NA,NA,KY,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,NA,NA,KY,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,NA,NA,KY,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,NA,NA,KY,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,0.114879251802372,0.0494271905949427,KY,2024-04-04,1,1,1,1,1,1,1,1,1,1
741,NA,NA,KY,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,NA,NA,KY,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,NA,NA,KY,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,0.311175984093484,0.174874136432764,KY,2024-04-09,1,1,1,1,1,1,1,1,1,1
746,NA,NA,KY,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,NA,NA,KY,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,NA,NA,KY,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,NA,NA,KY,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,NA,NA,KY,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,NA,NA,KY,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,NA,NA,KY,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,NA,NA,KY,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,NA,NA,KY,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,NA,NA,KY,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,NA,NA,KY,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,0.0219335141213805,4.67035317369065e-4,LA,2024-03-10,1,1,1,1,1,1,1,1,1,1
758,0.0214851468434961,4.9932890584188e-4,LA,2024-03-11,1,1,1,1,1,1,1,0,1,0
759,0.0534438557266226,5.37120032491365e-4,LA,2024-03-12,1,1,1,1,1,1,1,1,1,1
760,0.00451189590434523,5.8127757387092e-4,LA,2024-03-13,1,1,1,1,1,1,1,1,1,1
761,2.21891533801003,0.161712522295073,LA,2024-03-14,1,1,0,1,0,1,1,0,1,0
762,0.00129079514773034,6.93421377247515e-4,LA,2024-03-15,1,1,1,1,1,1,1,1,1,1
763,0.0226001282954993,7.6466926309717e-4,LA,2024-03-16,1,1,1,1,1,1,1,1,1,1
764,1.20392226344177,0.241446498256206,LA,2024-03-17,1,1,0,1,0,1,1,0,1,0
765,0.16077346773674,9.49911950245285e-4,LA,2024-03-18,1,1,1,1,1,0,1,1,1,0
766,0.128078527185217,0.00107158764302431,LA,2024-03-19,1,1,1,1,1,1,1,1,1,1
767,0.00891820015458429,0.00122021677548594,LA,2024-03-20,1,1,1,1,1,1,1,1,1,1
768,0.0224622277689314,0.00140435735700182,LA,2024-03-21,1,1,1,1,1,0,1,1,1,0
769,0.0652747561564799,0.0016361645159284,LA,2024-03-22,1,1,1,1,1,1,1,1,1,1
770,0.0138396782062906,0.00193311288207698,LA,2024-03-23,1,1,1,1,1,1,1,1,1,1
771,0.0171815676464525,0.00232057421658321,LA,2024-03-24,1,1,1,1,1,1,1,1,1,1
772,2.27632063553578,0.314228137026342,LA,2024-03-25,1,1,0,1,0,1,1,0,1,0
773,0.565708239488362,0.1151412626206245,LA,2024-03-26,1,1,1,1,1,0,1,1,1,0
774,NA,NA,LA,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
775,0.381514371556607,0.0058281347288015,LA,2024-03-28,1,1,1,1,1,0,0,1,1,0
776,NA,NA,LA,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
777,NA,NA,LA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,NA,NA,LA,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,0.0621577612713566,0.01937325069892745,LA,2024-04-01,1,1,1,1,1,1,1,1,1,1
780,0.760216038156773,0.0266317399843634,LA,2024-04-02,1,1,1,1,1,0,0,1,1,0
781,0.0975869998818469,0.0364575654210828,LA,2024-04-03,1,1,1,1,1,1,0,1,1,0
782,0.351969473043832,0.0494271905949427,LA,2024-04-04,1,1,1,1,1,1,1,1,1,1
783,0.046574464887763,0.066061064872067,LA,2024-04-05,1,1,1,1,1,1,1,1,1,1
784,NA,NA,LA,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
785,NA,NA,LA,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,1.82127146008456,0.380964559318829,LA,2024-04-08,1,1,0,1,1,1,1,0,1,0
787,0.117644282505047,0.174874136432764,LA,2024-04-09,1,1,1,1,1,1,1,1,1,1
788,0.355153947362481,0.212769233172514,LA,2024-04-10,1,1,1,1,1,1,0,1,1,0
789,0.421098292810645,0.2545653951059985,LA,2024-04-11,1,1,1,1,1,1,1,1,1,1
790,0.792519535193421,0.299863619763347,LA,2024-04-12,1,1,1,1,1,1,0,1,1,0
791,0.773153783031855,0.521868157404815,LA,2024-04-13,0,1,1,1,1,0,0,1,1,0
792,0.251330003670674,0.3985695404272855,LA,2024-04-14,1,1,1,1,1,1,0,1,1,0
793,0.294246831517255,0.450365841819948,LA,2024-04-15,1,1,1,1,1,1,0,1,1,0
794,0.750950218637713,0.502507754535045,LA,2024-04-16,1,1,1,1,1,1,0,1,1,0
795,1.06064708951559,0.67372403844948,LA,2024-04-17,1,1,0,1,1,1,0,0,1,1
796,0.920679634440985,0.60380470980729,LA,2024-04-18,1,1,1,1,0,1,0,1,1,0
797,NA,NA,LA,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,0.486852338387533,0.695361457423525,LA,2024-04-20,1,1,1,1,1,1,0,1,1,0
799,NA,NA,MA,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,NA,NA,MA,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
801,7.9937007602359e-4,5.37120032491365e-4,MA,2024-03-12,1,1,1,1,1,1,1,1,1,1
802,0.0163641521327726,5.8127757387092e-4,MA,2024-03-13,1,1,1,1,1,1,1,1,1,1
803,NA,NA,MA,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,0.00124491805985832,6.93421377247515e-4,MA,2024-03-15,1,1,1,1,1,1,1,1,1,1
805,0.00166007459382181,7.6466926309717e-4,MA,2024-03-16,1,1,1,1,1,1,1,1,1,1
806,NA,NA,MA,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,0.0168952996564708,9.49911950245285e-4,MA,2024-03-18,1,1,1,1,1,1,1,1,1,1
808,NA,NA,MA,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
809,0.00287880141394643,0.00122021677548594,MA,2024-03-20,1,1,1,1,1,1,1,1,1,1
810,NA,NA,MA,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
811,0.00278301672949452,0.0016361645159284,MA,2024-03-22,1,1,1,1,1,1,1,1,1,1
812,NA,NA,MA,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
813,NA,NA,MA,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
814,0.0044359495342563,0.002835644376147065,MA,2024-03-25,1,1,1,1,1,1,1,1,1,1
815,0.0457904695478156,0.00353273990565562,MA,2024-03-26,1,1,1,1,1,1,1,1,1,1
816,0.0277443647197577,0.0044915803203069,MA,2024-03-27,1,1,1,1,1,1,1,1,1,1
817,0.029757868573258,0.0058281347288015,MA,2024-03-28,1,1,1,1,1,1,1,1,1,1
818,0.00923140628872775,0.00770874486726975,MA,2024-03-29,1,1,1,1,1,1,1,1,1,1
819,NA,NA,MA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,NA,NA,MA,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
821,NA,NA,MA,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
822,0.0227161022872698,0.0266317399843634,MA,2024-04-02,1,1,1,1,1,1,1,1,1,1
823,1.11224546403771,0.77494187004497,MA,2024-04-03,0,1,1,1,0,0,1,1,1,0
824,1.18955754963558,0.804645310402505,MA,2024-04-04,1,1,1,0,0,1,1,1,0,0
825,0.145392315989348,0.066061064872067,MA,2024-04-05,1,1,1,1,1,1,1,1,1,1
826,0.180309478418693,0.086758765784689,MA,2024-04-06,1,1,1,1,1,1,1,1,1,1
827,0.0786501719652506,0.1117612900107625,MA,2024-04-07,1,1,1,1,1,0,1,1,1,0
828,0.458532228198551,0.1411505629287475,MA,2024-04-08,1,1,1,1,1,1,1,1,1,1
829,0.753511913929996,0.4298939521860375,MA,2024-04-09,0,1,1,1,1,0,1,1,1,0
830,0.943333351724897,0.681354111317445,MA,2024-04-10,0,1,1,1,1,0,1,1,1,0
831,0.166372707840711,0.2545653951059985,MA,2024-04-11,1,1,1,1,1,1,1,1,1,1
832,0.781662956327189,0.299863619763347,MA,2024-04-12,1,1,1,1,1,1,0,1,1,0
833,NA,NA,MA,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,NA,NA,MA,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,0.668070426699033,0.450365841819948,MA,2024-04-15,1,1,1,1,1,1,0,1,1,0
836,0.34164344952541,0.502507754535045,MA,2024-04-16,1,1,1,1,1,1,0,1,1,0
837,0.369280067529867,0.553976160417535,MA,2024-04-17,1,1,1,1,1,1,1,1,1,1
838,0.407480959841392,0.60380470980729,MA,2024-04-18,1,1,1,1,1,1,0,1,1,0
839,1.12646136538025,0.74109837070205,MA,2024-04-19,1,1,1,0,1,1,0,1,0,0
840,NA,NA,MA,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,NA,NA,MD,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
842,NA,NA,MD,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
843,NA,NA,MD,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
844,NA,NA,MD,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
845,0.00115924500201292,6.32905442065495e-4,MD,2024-03-14,1,1,1,1,1,1,1,1,1,1
846,0.0112412243465566,6.93421377247515e-4,MD,2024-03-15,1,1,1,1,1,1,1,1,1,1
847,NA,NA,MD,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
848,0.00640647649462406,8.4908096419783e-4,MD,2024-03-17,1,1,1,1,1,1,1,1,1,1
849,0.00630985707320809,9.49911950245285e-4,MD,2024-03-18,1,1,1,1,1,1,1,0,1,0
850,NA,NA,MD,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
851,0.00945858445646584,0.00122021677548594,MD,2024-03-20,1,1,1,1,1,1,1,1,1,1
852,NA,NA,MD,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
853,0.00337330946829585,0.0016361645159284,MD,2024-03-22,1,1,1,1,1,1,1,1,1,1
