...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,recombinant_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,recombinant_95_CI,other_95_CI,X23A_95_CI
1104,NA,NA,MT,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,NA,NA,MT,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,MT,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,MT,2023-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2023-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2023-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,MT,2023-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,MT,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,0.545642087159895,0.393620041482476,MT,2023-09-21,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1133,NA,NA,MT,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,NA,NA,NC,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136,1.91241359069208,0.4032148671590945,NC,2023-08-14,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0
1137,1.27407989617142,0.4005184569993635,NC,2023-08-15,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
1138,1.77144138370645,0.385753930540932,NC,2023-08-16,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1
1139,2.40706036399585,0.4184504013319535,NC,2023-08-17,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
1140,1.30808788893701,0.423503253625194,NC,2023-08-18,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1141,1.37239049937305,0.32012106290922,NC,2023-08-19,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
1142,0.926889819038972,0.4335064123508695,NC,2023-08-20,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
1143,1.72584645845249,0.400616596088853,NC,2023-08-21,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0
1144,0.87369621481726,0.378287884473058,NC,2023-08-22,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
1145,2.15613586624148,0.3876701081664535,NC,2023-08-23,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
1146,3.18494467343272,0.37143868603455,NC,2023-08-24,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
1147,2.90846543024286,0.4131381967837135,NC,2023-08-25,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0
1148,0.730407050811092,0.399286557637892,NC,2023-08-26,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1149,1.09624362313743,0.368506103186543,NC,2023-08-27,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
1150,2.3908141054589,0.3836332501507525,NC,2023-08-28,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0
1151,2.78164792343282,0.4600959266264335,NC,2023-08-29,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0
1152,2.57632345381872,0.433853462535451,NC,2023-08-30,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0
1153,2.88198860346575,0.439114986244982,NC,2023-08-31,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
1154,1.14146465533141,0.4034119766778045,NC,2023-09-01,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1
1155,0.982013667750604,0.376721677901546,NC,2023-09-02,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
1156,0.814018225856938,0.4192364032029445,NC,2023-09-03,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
1157,1.03969740266006,0.355628080248912,NC,2023-09-04,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
1158,3.62828406157038,0.3991773301112985,NC,2023-09-05,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0
1159,3.32805835656255,0.4405984783524435,NC,2023-09-06,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1
1160,4.62865472439778,0.387886430956027,NC,2023-09-07,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0
1161,1.27732322879367,0.32269461702224,NC,2023-09-08,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1
1162,0.7155898669164,0.2904079434069185,NC,2023-09-09,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
1163,NA,NA,NC,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1164,1.59733789348285,0.3853432287809605,NC,2023-09-11,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
1165,4.75649992222928,0.471493715834338,NC,2023-09-12,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0
1166,2.30630011297001,0.427327931780759,NC,2023-09-13,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0
1167,3.10487769424802,0.4306793642519415,NC,2023-09-14,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0
1168,1.31770058977363,0.4089678359864855,NC,2023-09-15,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1
1169,NA,NA,NC,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1170,0.738220582575796,0.516962318844275,NC,2023-09-17,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1171,1.93658963644815,0.3944240049906445,NC,2023-09-18,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0
1172,2.43179568120114,0.417175070459882,NC,2023-09-19,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0
1173,1.34782744157272,0.426967790373036,NC,2023-09-20,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0
1174,2.68882906877938,0.4028659258963695,NC,2023-09-21,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1
1175,1.31857971530572,0.284218213857392,NC,2023-09-22,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
1176,0.866142322781451,0.610334994643675,NC,2023-09-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
1177,NA,NA,ND,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,NA,NA,ND,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1179,NA,NA,ND,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1180,NA,NA,ND,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1181,0.52227529122545,0.3731994012899685,ND,2023-08-17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1182,1.32359511798319,0.4359217636079285,ND,2023-08-18,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1183,NA,NA,ND,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,NA,NA,ND,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,0.428347525605373,0.307819079153196,ND,2023-08-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1186,NA,NA,ND,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1187,0.665872627936898,0.3782377773444505,ND,2023-08-23,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
1188,0.730312116632275,0.515392594128925,ND,2023-08-24,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1189,1.24321815813367,0.503114710119825,ND,2023-08-25,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0
1190,NA,NA,ND,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,0.932111836336032,0.4715315611295345,ND,2023-08-28,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1193,0.69784492857904,0.387658077567824,ND,2023-08-29,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1194,0.442383114349184,0.3104342319812155,ND,2023-08-30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1195,0.686210460629244,0.489494879824497,ND,2023-08-31,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1196,NA,NA,ND,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1197,NA,NA,ND,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,NA,NA,ND,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1200,0.700417805616102,0.4973419109485165,ND,2023-09-05,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1201,1.06827770650348,0.4656385502516845,ND,2023-09-06,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
1202,0.376837837066185,0.270748582864439,ND,2023-09-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1203,0.859057183681758,0.60972140097475,ND,2023-09-08,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
1204,NA,NA,ND,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,NA,NA,ND,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,0.434330592231552,0.3034945796639455,ND,2023-09-11,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1207,NA,NA,ND,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,NA,NA,ND,2023-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,NA,NA,ND,2023-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1210,0.326515239420564,0.231694131789826,ND,2023-09-15,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1211,NA,NA,ND,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,NA,NA,ND,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,0.316413229094536,0.2174616093260405,ND,2023-09-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1214,1.22015566069154,0.3853930818143925,ND,2023-09-19,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
1215,NA,NA,ND,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,1.24171170809838,0.59268086088731,ND,2023-09-21,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1
1217,NA,NA,ND,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,NA,NA,ND,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,NA,NA,NE,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,NA,NA,NE,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,NA,NA,NE,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,NA,NA,NE,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,NA,NA,NE,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,NA,NA,NE,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,NA,NA,NE,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,NA,NA,NE,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,NA,NA,NE,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,NA,NA,NE,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,NA,NA,NE,2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,NA,NA,NE,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,NA,NA,NE,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,NA,NA,NE,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,NA,NA,NE,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,NA,NA,NE,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1235,NA,NA,NE,2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,NA,NA,NE,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,NA,NA,NE,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,NA,NA,NE,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1239,NA,NA,NE,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,NA,NA,NE,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,NA,NA,NE,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,0.848681637715307,0.3186939887651725,NE,2023-09-05,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
1243,NA,NA,NE,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,NA,NA,NE,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,NA,NA,NE,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,NA,NA,NE,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,NA,NA,NE,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,NA,NA,NE,2023-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1249,0.354050458358739,0.246186865505654,NE,2023-09-12,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1250,NA,NA,NE,2023-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1251,NA,NA,NE,2023-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,NA,NA,NE,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1253,0.720141983507608,0.52060017188214,NE,2023-09-16,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1254,NA,NA,NE,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,NA,NA,NE,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256,NA,NA,NE,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,NA,NA,NE,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,NA,NA,NE,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,NA,NA,NE,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,NA,NA,NE,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,NA,NA,NH,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,0.782390601334789,0.4018411907028115,NH,2023-08-14,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
1263,NA,NA,NH,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1264,NA,NA,NH,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1265,NA,NA,NH,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,NA,NA,NH,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,0.800175058585151,0.563380631187185,NH,2023-08-19,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1268,NA,NA,NH,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,0.441482854310847,0.307819079153196,NH,2023-08-21,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1270,0.797751351095751,0.5640583609958,NH,2023-08-22,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
1271,0.764643720634077,0.537839121482525,NH,2023-08-23,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1272,NA,NA,NH,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,NA,NA,NH,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,NA,NA,NH,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,NA,NA,NH,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,NA,NA,NH,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1277,0.442813318113836,0.320937059500465,NH,2023-08-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1278,0.443636941942511,0.3104342319812155,NH,2023-08-30,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1279,NA,NA,NH,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,NA,NA,NH,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,NA,NA,NH,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,NA,NA,NH,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,1.58940950100892,0.55103129186747,NH,2023-09-04,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0
1284,NA,NA,NH,2023-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,0.948867081219924,0.2757003045439295,NH,2023-09-06,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0
1286,NA,NA,NH,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,NA,NA,NH,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,NA,NA,NH,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,0.918315397321698,0.4593235869234995,NH,2023-09-10,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
1290,NA,NA,NH,2023-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,NA,NA,NH,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,0.334345739936745,0.2413308484727875,NH,2023-09-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1293,NA,NA,NH,2023-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,NA,NA,NH,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,0.829685424553022,0.585673577157735,NH,2023-09-16,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1296,NA,NA,NH,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,0.662848842624393,0.3689648074936285,NH,2023-09-18,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
1298,NA,NA,NH,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,0.765157145448892,0.208147237934413,NH,2023-09-20,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1300,1.36073316847392,0.4403657855923335,NH,2023-09-21,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
