...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
473,NA,NA,HI,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,NA,NA,IA,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,0.224798452130985,0.1664654905768815,IA,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
507,0.528389530179231,0.3733655246116455,IA,2024-05-14,1,1,1,1,1,1,1,0,0,1,1,1,1,1
508,0.511648805418618,0.362030531572067,IA,2024-05-15,1,1,1,1,1,1,1,0,1,1,1,1,1,0
509,NA,NA,IA,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,0.468084776868363,0.340506625210621,IA,2024-05-17,1,1,1,1,1,1,1,0,1,1,1,1,1,0
511,0.774046487660213,0.2173779796730515,IA,2024-05-18,1,1,1,1,1,1,0,0,1,1,1,1,1,0
512,0.324225995266761,0.2282834928334515,IA,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
513,1.35646029839916,0.23937783381439,IA,2024-05-20,1,1,1,1,1,1,0,0,1,1,1,1,1,0
514,NA,NA,IA,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,0.746127964277574,0.390964420580843,IA,2024-05-22,1,0,1,1,1,1,1,0,1,1,1,1,1,0
516,0.391279729240536,0.2735321069025155,IA,2024-05-23,1,1,1,1,1,1,1,1,0,1,1,1,1,0
517,0.725713956559747,0.50547844001352,IA,2024-05-24,1,0,1,1,1,1,1,1,1,1,1,1,1,1
518,0.420556127868289,0.2967487747427785,IA,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
519,NA,NA,IA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,0.710578434900919,0.4852923572614505,IA,2024-05-27,1,0,1,1,1,1,1,0,0,1,1,1,1,1
521,NA,NA,IA,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
522,NA,NA,IA,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523,3.07214244288433,0.466815345084174,IA,2024-05-30,0,0,1,1,1,1,1,1,0,1,1,1,1,0
524,0.331208985866188,0.242873167002741,IA,2024-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
525,NA,NA,IA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,0.547653296791855,0.3882479371971725,IA,2024-06-02,1,1,1,1,1,1,1,1,0,1,1,1,1,0
527,1.04762081022837,0.448898086379368,IA,2024-06-03,0,1,1,1,1,1,1,0,0,1,0,1,1,0
528,NA,NA,IA,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
529,0.716527776834941,0.4921015415300785,IA,2024-06-05,1,1,1,0,1,1,1,1,1,1,0,0,1,1
530,0.613376114384876,0.4303284488839775,IA,2024-06-06,1,1,1,1,1,1,0,1,1,1,0,1,1,0
531,NA,NA,IA,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,NA,NA,IA,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
533,NA,NA,IA,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,1.38207972076857,0.361090905103167,IA,2024-06-10,1,0,1,1,1,1,1,1,0,0,1,1,1,0
535,0.67867366382156,0.47718261942873,IA,2024-06-11,1,1,1,1,1,1,0,1,1,1,0,1,1,0
536,0.682069218874589,0.4856921589593195,IA,2024-06-12,1,1,1,1,1,1,0,0,1,1,1,1,1,0
537,2.23489779457517,0.4360008352563865,IA,2024-06-13,0,0,1,0,1,1,0,0,0,1,0,1,1,0
538,0.647820393057244,0.290081088327185,IA,2024-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
539,0.627892984855662,0.374276006659643,IA,2024-06-15,1,1,1,1,1,1,1,1,0,1,1,1,1,0
540,0.724737993664773,0.51675959046309,IA,2024-06-16,1,1,1,1,1,1,0,0,1,1,1,1,1,0
541,1.99528637791381,0.4139293631088155,IA,2024-06-17,0,0,1,1,1,0,1,0,0,1,1,1,0,0
542,0.799064480640006,0.24740328174817,IA,2024-06-18,0,1,1,1,1,1,1,0,1,1,1,1,1,0
543,0.313350593997033,0.250646568630411,IA,2024-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
544,1.23962145594307,0.59098970884154,IA,2024-06-20,1,1,1,1,1,0,0,1,1,1,0,1,0,1
545,0.320676602092887,0.257774441073639,IA,2024-06-21,1,1,1,1,1,1,1,0,1,1,0,1,1,1
546,0.928592469348467,0.463005088374476,IA,2024-06-22,1,1,1,1,1,1,0,0,1,1,1,1,1,0
547,NA,NA,ID,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.04812064191683,0.2684428724195235,IL,2024-05-12,0,1,1,1,1,1,1,1,1,1,1,0,1,0
590,0.714442012570278,0.3018106215787,IL,2024-05-13,1,1,1,1,1,1,1,0,1,1,1,1,1,0
591,0.819979194453274,0.402718381719079,IL,2024-05-14,1,1,1,0,1,1,1,1,1,1,0,1,1,0
592,3.19768905733062,0.45918893815156703,IL,2024-05-15,1,0,1,1,1,1,0,0,0,1,1,1,1,0
593,0.498640048824749,0.3510692931381155,IL,2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
594,1.30741516231067,0.604912004250645,IL,2024-05-17,1,0,1,1,0,1,1,0,0,1,1,0,1,1
595,0.461294301112362,0.2550404141594995,IL,2024-05-18,1,1,1,1,1,1,1,0,1,1,0,1,1,1
596,0.736478259238864,0.34269711317773,IL,2024-05-19,1,1,1,0,1,1,1,0,0,1,0,1,1,0
597,0.742611726455676,0.349326951349344,IL,2024-05-20,1,1,1,1,1,1,1,0,0,1,0,0,1,0
598,0.875198448852298,0.3163928659472445,IL,2024-05-21,1,1,1,1,1,1,1,0,0,0,1,1,1,0
599,2.23796995511226,0.431111031806922,IL,2024-05-22,0,1,1,0,1,0,1,0,0,1,0,1,0,0
600,0.540599877477629,0.3575794134608715,IL,2024-05-23,1,1,1,1,1,1,1,0,0,1,1,1,1,0
601,1.02314994468422,0.3547235148723545,IL,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
602,1.36967711279213,0.4196341849761305,IL,2024-05-25,1,1,1,0,1,1,1,0,0,1,0,1,1,0
603,0.598239909182049,0.333236012711489,IL,2024-05-26,1,1,1,1,1,1,1,0,0,1,0,1,1,0
604,2.49337131084466,0.486583365256809,IL,2024-05-27,0,1,1,0,1,1,1,0,1,1,0,1,1,0
605,1.03457152536991,0.4003799490354515,IL,2024-05-28,1,1,0,1,1,1,1,0,0,0,1,1,1,0
606,0.772540260135264,0.3123908517876435,IL,2024-05-29,1,1,1,1,1,1,0,0,1,1,0,1,1,0
607,0.668482656448705,0.3657323533812675,IL,2024-05-30,1,1,1,1,1,1,1,0,0,0,0,1,1,0
608,0.519390234986879,0.3566369419245055,IL,2024-05-31,1,1,1,1,1,1,1,0,0,1,1,1,1,1
609,0.718288457366149,0.3965491255436555,IL,2024-06-01,1,1,1,1,1,1,1,0,0,1,0,1,1,0
610,1.20856358919072,0.3882479371971725,IL,2024-06-02,1,1,1,1,1,1,0,0,1,1,1,1,1,0
611,1.25740203239993,0.422885414164572,IL,2024-06-03,1,1,1,1,1,0,1,0,1,1,1,0,0,0
612,1.15548594783636,0.370695277974841,IL,2024-06-04,1,0,1,1,1,1,1,1,0,1,1,1,1,0
613,2.29510468856027,0.439378764706472,IL,2024-06-05,0,0,1,1,1,1,1,0,0,1,1,1,1,0
614,NA,NA,IL,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615,1.60127261943234,0.457062854208333,IL,2024-06-07,0,1,1,0,1,1,1,0,0,1,1,1,1,1
616,1.49938815640016,0.449144725334118,IL,2024-06-08,0,1,1,1,1,1,0,0,0,1,1,1,1,0
617,0.709952932594214,0.3868070768596795,IL,2024-06-09,1,1,1,1,1,1,1,0,1,1,0,1,1,1
618,1.6913543527439,0.3540351610949065,IL,2024-06-10,1,0,1,1,1,1,0,1,0,1,0,1,1,0
619,1.56773479508708,0.3620621561007605,IL,2024-06-11,1,1,1,1,1,1,0,0,0,0,0,1,1,0
620,0.63798062847258,0.331388794087767,IL,2024-06-12,1,1,1,1,1,1,1,1,0,1,1,1,1,0
621,1.65098613351478,0.326518871757838,IL,2024-06-13,0,0,1,1,1,1,1,0,0,1,0,1,1,1
622,1.9384597555423,0.496257630035208,IL,2024-06-14,0,1,1,1,1,0,0,0,1,1,1,1,0,0
623,0.755697584501413,0.3958902610584785,IL,2024-06-15,1,1,1,1,1,1,1,1,0,1,1,1,1,0
624,0.724373465978224,0.51675959046309,IL,2024-06-16,1,1,1,1,1,1,0,0,1,1,1,1,1,0
625,2.13833455872982,0.4461492549946105,IL,2024-06-17,0,1,1,1,1,1,0,0,0,1,0,1,1,0
626,3.15639377479714,0.4481414644146405,IL,2024-06-18,0,1,1,0,1,1,0,0,0,1,0,1,1,0
627,2.39529413308447,0.38384990329117,IL,2024-06-19,1,1,1,0,1,0,1,0,0,1,0,1,0,1
628,1.58382252585956,0.346146854040133,IL,2024-06-20,1,0,1,1,1,1,1,0,0,1,0,1,1,1
629,1.66082860277559,0.469892196587217,IL,2024-06-21,0,1,1,1,1,1,0,0,1,1,0,1,1,0
630,1.16463837255493,0.3764419925344565,IL,2024-06-22,1,0,1,1,1,1,1,0,0,1,0,1,1,0
631,NA,NA,IN,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,NA,NA,IN,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,NA,NA,IN,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,NA,NA,IN,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,NA,NA,IN,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,NA,NA,IN,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,NA,NA,IN,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,NA,NA,IN,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0.777873659996857,0.535077233453235,IN,2024-05-20,1,0,1,1,1,1,1,1,0,1,0,1,1,1
640,NA,NA,IN,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641,NA,NA,IN,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,NA,NA,IN,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,NA,NA,IN,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,NA,NA,IN,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,NA,NA,IN,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,NA,NA,IN,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,NA,NA,IN,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,NA,NA,IN,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,NA,NA,IN,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,NA,NA,IN,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,NA,NA,IN,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,NA,NA,IN,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,0.308771186629496,0.232933647186296,IN,2024-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
655,NA,NA,IN,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,NA,NA,IN,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,NA,NA,IN,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,NA,NA,IN,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,NA,NA,IN,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,0.560831941521419,0.349675376509189,IN,2024-06-10,1,1,1,1,1,1,1,0,0,1,1,1,1,1
661,0.297480925795295,0.2319631581630615,IN,2024-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
662,NA,NA,IN,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,NA,NA,IN,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,NA,NA,IN,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,NA,NA,IN,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,IN,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,NA,NA,IN,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,NA,NA,IN,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,NA,NA,IN,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,NA,NA,IN,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,NA,NA,IN,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,IN,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,NA,NA,KS,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,NA,NA,KS,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,0.329563576663441,0.23937783381439,KS,2024-05-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
682,0.356479426580836,0.25063542271502,KS,2024-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
683,NA,NA,KS,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,NA,NA,KS,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,NA,NA,KS,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,NA,NA,KS,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,NA,NA,KS,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,0.67023240692036,0.47718261942873,KS,2024-06-11,1,1,1,1,1,1,0,1,1,1,1,1,1,1
704,NA,NA,KS,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,0.673434822823356,0.444400208581813,KS,2024-06-14,1,1,1,0,1,1,1,1,0,1,0,1,1,1
707,NA,NA,KS,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
