...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,recombinant_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,recombinant_95_CI,other_95_CI,X23A_95_CI
1100,NA,NA,MT,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,MT,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,NA,NA,MT,2023-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,NA,NA,MT,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,NA,NA,MT,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,NA,NA,MT,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2023-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,MT,2023-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2023-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,MT,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,0.540550027414825,0.3809537059808235,MT,2023-09-21,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1119,NA,NA,MT,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,MT,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,MT,2023-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,MT,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,1.08578116922636,0.3687530541081725,NC,2023-08-27,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1136,2.47776494042853,0.386763876095251,NC,2023-08-28,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
1137,2.70152470960334,0.4570028093843885,NC,2023-08-29,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
1138,2.47171341762892,0.426512016682302,NC,2023-08-30,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0
1139,3.02864697260299,0.4412686604494385,NC,2023-08-31,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0
1140,1.11443605599394,0.399338239400217,NC,2023-09-01,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
1141,1.009084857483,0.3786682273421075,NC,2023-09-02,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
1142,0.808136171731496,0.4202815636426215,NC,2023-09-03,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
1143,1.08353142001746,0.366610575601841,NC,2023-09-04,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
1144,3.33053654694771,0.394639726511081,NC,2023-09-05,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0
1145,3.06323671607833,0.4341135536667345,NC,2023-09-06,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
1146,4.48784820379866,0.382528568699338,NC,2023-09-07,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0
1147,1.39729724197923,0.330585448114813,NC,2023-09-08,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
1148,0.75152869581422,0.298734035818241,NC,2023-09-09,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1149,NA,NA,NC,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1150,1.64702549099164,0.386523590819493,NC,2023-09-11,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
1151,4.45159471342813,0.464276854664311,NC,2023-09-12,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
1152,2.06129195369028,0.4201376018594655,NC,2023-09-13,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
1153,3.07661944707755,0.428649171950154,NC,2023-09-14,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0
1154,1.3621263851558,0.4133405366758765,NC,2023-09-15,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0
1155,NA,NA,NC,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1156,0.680167059311571,0.488596542573928,NC,2023-09-17,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1157,1.9362641918652,0.39406941072336,NC,2023-09-18,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0
1158,2.28264900303723,0.410893564152412,NC,2023-09-19,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0
1159,1.31698116790787,0.42489162132317,NC,2023-09-20,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1
1160,2.64423025902441,0.4012993045955645,NC,2023-09-21,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0
1161,1.40418432541143,0.28902296684284,NC,2023-09-22,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
1162,0.849559834402755,0.595944972584015,NC,2023-09-23,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
1163,0.812048256591158,0.3095708896372535,NC,2023-09-24,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
1164,2.56695829172131,0.4363083660451195,NC,2023-09-25,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0
1165,1.56344783780227,0.339562075297891,NC,2023-09-26,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
1166,1.00877276691727,0.377599299852377,NC,2023-09-27,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1167,1.44735143216242,0.550351033411645,NC,2023-09-28,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
1168,1.19549761251651,0.4796345159097875,NC,2023-09-29,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0
1169,0.946163720300018,0.3381824936444405,NC,2023-09-30,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
1170,0.260243692738673,0.179627111633699,NC,2023-10-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1171,3.52631443933237,0.435116819973331,NC,2023-10-02,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1
1172,0.783801811826871,0.3190890497132515,NC,2023-10-03,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1173,1.83031366592733,0.43042229920093,NC,2023-10-04,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
1174,1.37316602118915,0.2697527454563235,NC,2023-10-05,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1
1175,1.27033878191,0.415945928707769,NC,2023-10-06,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1176,NA,NA,NC,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1177,NA,NA,ND,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,0.909313367004678,0.465386021879962,ND,2023-08-28,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
1179,0.684947192595137,0.38295565407139,ND,2023-08-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1180,0.455821410040062,0.3217551677824055,ND,2023-08-30,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1181,0.696680025065346,0.49669166066444,ND,2023-08-31,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1182,NA,NA,ND,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,NA,NA,ND,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,NA,NA,ND,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,NA,NA,ND,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1186,0.700707026443727,0.503572128472025,ND,2023-09-05,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1187,1.06836284715209,0.4627717503342045,ND,2023-09-06,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1
1188,0.396731395434498,0.2850816957286805,ND,2023-09-07,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1189,0.851755047533257,0.60235409922143,ND,2023-09-08,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
1190,NA,NA,ND,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,0.4451527726051,0.3082127939222575,ND,2023-09-11,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1
1193,NA,NA,ND,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1194,0.729655072922972,0.517444522156985,ND,2023-09-13,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1195,0.355313280360296,0.253057255032417,ND,2023-09-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1196,0.354385315853356,0.2485282282427845,ND,2023-09-15,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1197,NA,NA,ND,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,0.698643076427877,0.381486830955,ND,2023-09-18,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
1200,1.18194455230618,0.3740768673706035,ND,2023-09-19,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1201,NA,NA,ND,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1202,1.21862688399043,0.585120065404085,ND,2023-09-21,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1
1203,0.633467001094754,0.360956585210167,ND,2023-09-22,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
1204,NA,NA,ND,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,0.83578407909733,0.59161077807387,ND,2023-09-24,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
1206,2.05966445056696,0.617320051440995,ND,2023-09-25,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1
1207,NA,NA,ND,2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,0.634352620543813,0.3587890463047995,ND,2023-09-27,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1209,0.583091324908901,0.407301949401624,ND,2023-09-28,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1210,0.903296018213755,0.637392448976555,ND,2023-09-29,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
1211,0.578810938871938,0.4154386320977505,ND,2023-09-30,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1212,NA,NA,ND,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,NA,NA,ND,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1214,NA,NA,ND,2023-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,NA,NA,ND,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,NA,NA,ND,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,0.427690274340729,0.300688486842238,ND,2023-10-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1218,NA,NA,ND,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,NA,NA,NE,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,NA,NA,NE,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,NA,NA,NE,2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,NA,NA,NE,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,NA,NA,NE,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,NA,NA,NE,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,NA,NA,NE,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,NA,NA,NE,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,NA,NA,NE,2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,0.853830279827106,0.321329286301491,NE,2023-09-05,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1229,NA,NA,NE,2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,NA,NA,NE,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,NA,NA,NE,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,NA,NA,NE,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,NA,NA,NE,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,NA,NA,NE,2023-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1235,0.3727384845017,0.2621593829456505,NE,2023-09-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1236,NA,NA,NE,2023-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,NA,NA,NE,2023-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,NA,NA,NE,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1239,0.737905015013631,0.5235645477259,NE,2023-09-16,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1240,NA,NA,NE,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,NA,NA,NE,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,NA,NA,NE,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,NA,NA,NE,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,NA,NA,NE,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,NA,NA,NE,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,NA,NA,NE,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,NA,NA,NE,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,NA,NA,NE,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1249,NA,NA,NE,2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,NA,NA,NE,2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1251,0.775664771584403,0.552938208938785,NE,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1252,NA,NA,NE,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1253,NA,NA,NE,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,NA,NA,NE,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,NA,NA,NE,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256,NA,NA,NE,2023-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,NA,NA,NE,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,NA,NA,NE,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,NA,NA,NE,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,NA,NA,NE,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,NA,NA,NH,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,NA,NA,NH,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1263,0.45790359909299,0.3214067994013215,NH,2023-08-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1264,0.463484283796284,0.3217551677824055,NH,2023-08-30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1265,NA,NA,NH,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,NA,NA,NH,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,NA,NA,NH,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,NA,NA,NH,2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,1.54609558452281,0.54010861395385,NH,2023-09-04,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0
1270,NA,NA,NH,2023-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,0.970961169846543,0.2896793080847725,NH,2023-09-06,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0
1272,NA,NA,NH,2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,NA,NA,NH,2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,NA,NA,NH,2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,0.89577119478197,0.454404161724508,NH,2023-09-10,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1276,NA,NA,NH,2023-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1277,NA,NA,NH,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278,0.368493892200873,0.2576016134945065,NH,2023-09-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1279,NA,NA,NH,2023-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,NA,NA,NH,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,0.824564741127052,0.580027611515855,NH,2023-09-16,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
1282,NA,NA,NH,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,0.647402445420676,0.3633676596487435,NH,2023-09-18,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1284,NA,NA,NH,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,0.788323161528253,0.226179176870633,NH,2023-09-20,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
1286,1.34851225329823,0.4322584729290965,NH,2023-09-21,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
1287,NA,NA,NH,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,NA,NA,NH,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,NA,NA,NH,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,NA,NA,NH,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,NA,NA,NH,2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,NA,NA,NH,2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,NA,NA,NH,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,NA,NA,NH,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,NA,NA,NH,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,0.247157960485652,0.179627111633699,NH,2023-10-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
