...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,X23H_50_CI,recombinant_50_CI,other_50_CI,X23B_50_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,X23H_95_CI,recombinant_95_CI,other_95_CI,X23B_95_CI
1063,2.05015571765656,0.382771092579773,MS,2023-09-29,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0
1064,NA,NA,MS,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,NA,NA,MS,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,4.21322233320808,0.474042160500481,MS,2023-10-02,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
1067,1.14211741425655,0.3374914797104795,MS,2023-10-03,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0
1068,3.18730024163582,0.3667677223478075,MS,2023-10-04,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0
1069,0.976750921991354,0.3783171900658035,MS,2023-10-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0
1070,0.459719923433192,0.3102623755835145,MS,2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1071,NA,NA,MS,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,NA,NA,MS,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,1.85614951491502,0.518335387234035,MS,2023-10-09,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0
1074,0.612491608686069,0.4345638176499855,MS,2023-10-10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
1075,0.607907027917611,0.3709196116450675,MS,2023-10-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1076,0.470274817461423,0.311074025868897,MS,2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1077,NA,NA,MS,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1078,NA,NA,MS,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,NA,NA,MS,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,0.6298640159074,0.16917795573958,MS,2023-10-16,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1081,0.566855195616463,0.3371252688387605,MS,2023-10-17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1082,0.90855380965962,0.643260211720355,MS,2023-10-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1
1083,NA,NA,MS,2023-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1084,0.667178059150888,0.4697117557500255,MS,2023-10-20,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1085,0.224745659513456,0.1561593526719565,MS,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1086,NA,NA,MS,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,1.10879617680899,0.54188454421192,MS,2023-10-23,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1088,0.752221509613161,0.382467378431849,MS,2023-10-24,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1089,1.18663570320899,0.5738314285952,MS,2023-10-25,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
1090,0.496101705909964,0.3179260053928435,MS,2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1091,0.548701194123918,0.1427639012096655,MS,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1092,NA,NA,MS,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,NA,NA,MT,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,MT,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,MT,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,MT,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,0.532715934881744,0.375351162999737,MT,2023-09-21,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
1098,NA,NA,MT,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,MT,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,NA,NA,MT,2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,NA,NA,MT,2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,NA,NA,MT,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,NA,NA,MT,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2023-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,MT,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,MT,2023-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,0.657773466291469,0.174812517270429,MT,2023-10-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1121,NA,NA,MT,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,0.236373394146807,0.16917795573958,MT,2023-10-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1123,NA,NA,MT,2023-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,0.670778392322276,0.4661520720411515,MT,2023-10-19,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
1126,NA,NA,MT,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,MT,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2023-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,0.204975562026898,0.1448151549271495,MT,2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1133,NA,NA,MT,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,0.614508263216319,0.4342527348665035,NC,2023-09-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1136,2.09046684089363,0.3983647714328745,NC,2023-09-18,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0
1137,2.22676922139388,0.4073663933321685,NC,2023-09-19,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1
1138,1.29550811543597,0.4244155755277285,NC,2023-09-20,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0
1139,2.81444663201353,0.403676138446272,NC,2023-09-21,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
1140,1.62249745947051,0.304357879680926,NC,2023-09-22,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0
1141,0.809282452410733,0.573378820315995,NC,2023-09-23,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1142,0.801397721864513,0.310593898218153,NC,2023-09-24,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1143,2.39231767022603,0.4289217395715685,NC,2023-09-25,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0
1144,1.5823538796488,0.3392363940585985,NC,2023-09-26,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1
1145,0.991109595974855,0.3747897358589775,NC,2023-09-27,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0
1146,1.3700100802258,0.53001743367061,NC,2023-09-28,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1
1147,1.16825733462197,0.47615334976611,NC,2023-09-29,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1
1148,0.970377085796005,0.341081063982921,NC,2023-09-30,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
1149,0.30561289427702,0.2164163972864355,NC,2023-10-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1150,3.46119088866261,0.430486932030582,NC,2023-10-02,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0
1151,0.78970864386763,0.320144970645838,NC,2023-10-03,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
1152,1.61726631142567,0.4140907921404465,NC,2023-10-04,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0
1153,1.68469912201536,0.2903578008449145,NC,2023-10-05,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
1154,1.23948370454356,0.411097718157692,NC,2023-10-06,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
1155,NA,NA,NC,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1156,NA,NA,NC,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1157,0.981780726766298,0.362905200964825,NC,2023-10-09,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0
1158,2.94037549301149,0.46273025963132153,NC,2023-10-10,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0
1159,1.12607782314612,0.3714290360249555,NC,2023-10-11,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1160,1.18098481632822,0.267607139470975,NC,2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
1161,2.12738345141024,0.444959510393149,NC,2023-10-13,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
1162,0.6432867170847,0.448461281823642,NC,2023-10-14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1163,1.10423457828309,0.537011926887505,NC,2023-10-15,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
1164,1.54062428558626,0.340975682193063,NC,2023-10-16,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0
1165,1.12943723046477,0.46631927750026,NC,2023-10-17,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1
1166,0.912379318763799,0.318536975077307,NC,2023-10-18,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1167,0.566746358283309,0.262834912829181,NC,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1168,1.19409283902288,0.315128274165972,NC,2023-10-20,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0
1169,NA,NA,NC,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1170,NA,NA,NC,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1171,1.1845838211222,0.334009425559407,NC,2023-10-23,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0
1172,0.592712767630528,0.327481893836944,NC,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1173,0.983639199771668,0.3598828381069835,NC,2023-10-25,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0
1174,0.832367027282031,0.2419534686548355,NC,2023-10-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1175,1.06080221787498,0.446295902903437,NC,2023-10-27,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1176,0.198710016119328,0.140788802072545,NC,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1177,NA,NA,ND,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,0.752220514323481,0.3979098230720445,ND,2023-09-18,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1179,1.1690963990722,0.37002789999826,ND,2023-09-19,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
1180,NA,NA,ND,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1181,1.19576789892444,0.577446229170865,ND,2023-09-21,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1182,0.575442422906149,0.346658449562649,ND,2023-09-22,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
1183,NA,NA,ND,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,0.822164396457126,0.579687169859565,ND,2023-09-24,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1185,1.99636551557529,0.60208414174258,ND,2023-09-25,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1
1186,NA,NA,ND,2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1187,0.563103794190541,0.342983598512197,ND,2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1188,0.558791713619965,0.3955064758448705,ND,2023-09-28,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
1189,0.870210548598589,0.617673528179345,ND,2023-09-29,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
1190,0.572873292612675,0.401662889697629,ND,2023-09-30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1191,NA,NA,ND,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,NA,NA,ND,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1193,NA,NA,ND,2023-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1194,NA,NA,ND,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1195,NA,NA,ND,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1196,0.471573055668013,0.3102623755835145,ND,2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1197,NA,NA,ND,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,1.70822137198019,0.37082195487908,ND,2023-10-09,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0
1200,0.838472499068392,0.597357378281535,ND,2023-10-10,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1201,1.32313444438621,0.438008801738824,ND,2023-10-11,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
1202,1.22689796774433,0.58980632008838,ND,2023-10-12,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
1203,NA,NA,ND,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1204,0.853596084718291,0.60248714722624,ND,2023-10-14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1205,NA,NA,ND,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,1.74375044316807,0.6240683456674,ND,2023-10-16,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1207,NA,NA,ND,2023-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,0.482225931497973,0.3131891139107645,ND,2023-10-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1209,0.909826947582288,0.3174519093541625,ND,2023-10-19,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1210,0.667699168562469,0.4697117557500255,ND,2023-10-20,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
1211,NA,NA,ND,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,NA,NA,ND,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,1.30910020957976,0.622156200778915,ND,2023-10-23,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1
1214,0.696050303831483,0.483949534953406,ND,2023-10-24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
1215,NA,NA,ND,2023-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,NA,NA,ND,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,0.589963560936656,0.3394774316826925,ND,2023-10-27,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1218,NA,NA,ND,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,NA,NA,NE,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,NA,NA,NE,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,NA,NA,NE,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,NA,NA,NE,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,NA,NA,NE,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,NA,NA,NE,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,NA,NA,NE,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,NA,NA,NE,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,NA,NA,NE,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,NA,NA,NE,2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,NA,NA,NE,2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,0.776780671018528,0.550368668835415,NE,2023-09-28,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1231,NA,NA,NE,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,NA,NA,NE,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,NA,NA,NE,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,NA,NA,NE,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1235,NA,NA,NE,2023-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,NA,NA,NE,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,NA,NA,NE,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,NA,NA,NE,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1239,NA,NA,NE,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,NA,NA,NE,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,NA,NA,NE,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,NA,NA,NE,2023-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,NA,NA,NE,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,NA,NA,NE,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,NA,NA,NE,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,NA,NA,NE,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,NA,NA,NE,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
