...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
572,NA,NA,ID,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.743562727571584,0.218457852146826,IL,2024-03-31,0,1,1,1,1,0,1,1,1,0
590,2.01575841461954,0.264839689494315,IL,2024-04-01,0,1,0,1,0,0,1,0,1,0
591,1.91106772981024,0.194452319953285,IL,2024-04-02,1,1,0,1,0,0,1,0,1,0
592,1.75880847945822,0.3384651358502585,IL,2024-04-03,0,1,1,1,0,0,1,1,1,0
593,2.64077663219177,0.4398114754688925,IL,2024-04-04,1,1,0,1,0,0,1,0,1,0
594,0.179689552599928,0.009573860103965,IL,2024-04-05,1,1,1,1,1,0,1,1,1,0
595,0.644987941051357,0.01057177074109535,IL,2024-04-06,1,1,1,1,1,1,1,1,1,1
596,1.1272176299034,0.800131668887575,IL,2024-04-07,0,1,1,1,0,0,1,1,1,0
597,2.00791896575617,0.3701545461974735,IL,2024-04-08,1,0,1,0,0,1,0,1,0,0
598,5.73030702976843,0.601463592122395,IL,2024-04-09,0,1,1,0,0,0,1,1,0,0
599,1.92722392076301,0.267280705186044,IL,2024-04-10,0,1,1,1,0,0,1,1,1,0
600,0.18086260530124,0.01736952417970625,IL,2024-04-11,1,1,1,1,1,1,1,1,1,1
601,0.913795274926331,0.1862607537638445,IL,2024-04-12,1,1,0,1,1,0,1,0,1,1
602,0.364786751582852,0.1643384822507475,IL,2024-04-13,1,1,1,1,1,0,1,1,1,0
603,0.989332737833613,0.2994682514798775,IL,2024-04-14,1,1,1,0,1,1,1,1,0,0
604,1.65717257087793,0.2956334530546725,IL,2024-04-15,1,1,0,1,0,0,0,0,1,1
605,2.18858303279361,0.59964116450756,IL,2024-04-16,1,1,0,0,0,0,1,0,0,0
606,1.02654661660368,0.1648140437640655,IL,2024-04-17,1,1,1,0,1,0,1,1,0,1
607,0.920857186989338,0.2302540970094105,IL,2024-04-18,1,1,0,1,1,0,1,0,1,1
608,0.325964767408883,0.162259725106084,IL,2024-04-19,1,1,1,1,1,1,1,1,1,1
609,0.374152298627014,0.0415251464516499,IL,2024-04-20,1,1,1,1,1,1,1,1,1,1
610,0.221440329473736,0.04558010678334625,IL,2024-04-21,1,1,1,1,1,1,1,1,1,1
611,0.523760469729593,0.3336279249549485,IL,2024-04-22,1,1,1,1,1,0,1,1,1,0
612,1.59062592243089,0.328627606520406,IL,2024-04-23,0,1,1,1,0,0,1,1,1,0
613,1.74440600661184,0.5361219687176,IL,2024-04-24,1,0,1,0,0,0,0,1,0,0
614,0.0980603803802497,0.065457887076289,IL,2024-04-25,1,1,1,1,1,0,1,1,1,0
615,0.595509755335723,0.233370702771839,IL,2024-04-26,1,1,1,1,1,0,1,0,1,1
616,0.928196201637766,0.077862480376609,IL,2024-04-27,1,1,1,1,0,0,1,1,1,0
617,1.43059072809517,0.450109500565666,IL,2024-04-28,0,1,1,1,0,1,0,1,1,0
618,1.26214947104529,0.304790512974926,IL,2024-04-29,1,1,1,0,1,1,1,1,0,0
619,0.321447536527117,0.2320239921056605,IL,2024-04-30,1,1,1,1,1,1,1,1,1,1
620,2.5434319052277,0.4471299868720475,IL,2024-05-01,1,1,1,0,0,0,1,1,0,0
621,0.61074970830229,0.257196603939457,IL,2024-05-02,1,1,1,1,1,1,0,1,1,0
622,1.34378383731476,0.3605938901902795,IL,2024-05-03,1,0,1,1,1,0,0,1,1,0
623,0.73335835238384,0.3456437279046095,IL,2024-05-04,1,1,1,1,1,1,0,1,1,0
624,0.595723470379402,0.2157967758236015,IL,2024-05-05,1,1,1,1,1,0,0,1,1,0
625,1.66246037024562,0.508219343342795,IL,2024-05-06,0,1,1,0,0,0,1,1,0,0
626,0.573616568835684,0.288489123835134,IL,2024-05-07,1,1,1,1,1,0,0,1,1,1
627,0.46093549617704,0.317732953931345,IL,2024-05-08,1,1,1,1,1,0,1,1,1,0
628,1.25688334340897,0.315104721413989,IL,2024-05-09,1,1,1,0,1,1,1,1,0,0
629,1.85140266114659,0.417523148691113,IL,2024-05-10,1,1,1,0,1,1,0,1,0,0
630,1.05564449464695,0.2848072228249435,IL,2024-05-11,1,1,1,1,1,0,0,1,1,0
631,NA,NA,IN,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,NA,NA,IN,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,NA,NA,IN,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,NA,NA,IN,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,NA,NA,IN,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,NA,NA,IN,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,NA,NA,IN,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,NA,NA,IN,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,NA,NA,IN,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,0.0220813466761368,0.014243343262611,IN,2024-04-09,1,1,1,1,1,1,1,1,1,1
641,0.0232444100504425,0.01573030480531885,IN,2024-04-10,1,1,1,1,1,1,1,1,1,1
642,NA,NA,IN,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,NA,NA,IN,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,NA,NA,IN,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,NA,NA,IN,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,NA,NA,IN,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,NA,NA,IN,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,NA,NA,IN,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,NA,NA,IN,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,NA,NA,IN,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,NA,NA,IN,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,NA,NA,IN,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,NA,NA,IN,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
655,NA,NA,IN,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,NA,NA,IN,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,0.108558243211808,0.071439544071155,IN,2024-04-26,1,1,1,1,1,1,1,1,1,1
658,NA,NA,IN,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,NA,NA,IN,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,NA,NA,IN,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,NA,NA,IN,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,NA,NA,IN,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,NA,NA,IN,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,NA,NA,IN,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,NA,NA,IN,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,IN,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,NA,NA,IN,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,NA,NA,IN,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,NA,NA,IN,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,NA,NA,IN,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,NA,NA,IN,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,IN,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,NA,NA,KS,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,NA,NA,KS,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,NA,NA,KS,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,NA,NA,KS,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,NA,NA,KS,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,NA,NA,KS,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,NA,NA,KS,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,NA,NA,KS,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,0.147115602179,0.0999297346173645,KS,2024-04-30,1,1,1,1,1,1,1,1,1,1
704,NA,NA,KS,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,0.246748489117517,0.1687396509349055,KS,2024-05-07,1,1,1,1,1,1,1,1,1,1
711,0.284486240623935,0.180521783134765,KS,2024-05-08,1,1,1,1,1,1,1,1,1,1
712,NA,NA,KS,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,NA,NA,KY,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,NA,NA,KY,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,NA,NA,KY,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,0.0497659602061015,0.0086723720547628,KY,2024-04-04,1,1,1,1,1,1,0,1,1,0
720,NA,NA,KY,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,NA,NA,KY,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,0.0689321288917275,0.014243343262611,KY,2024-04-09,1,1,1,1,1,1,1,1,1,1
725,NA,NA,KY,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,NA,NA,KY,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,NA,NA,KY,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,NA,NA,KY,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,NA,NA,KY,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,NA,NA,KY,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,0.856014347543461,0.617275022969575,KY,2024-04-22,0,1,1,1,1,0,1,1,1,0
738,NA,NA,KY,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,NA,NA,KY,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,NA,NA,KY,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,0.113675334569475,0.071439544071155,KY,2024-04-26,1,1,1,1,1,1,1,1,1,1
742,NA,NA,KY,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,NA,NA,KY,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,NA,NA,KY,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746,NA,NA,KY,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,NA,NA,KY,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,NA,NA,KY,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,NA,NA,KY,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,NA,NA,KY,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,NA,NA,KY,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,NA,NA,KY,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,NA,NA,KY,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,NA,NA,KY,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,NA,NA,KY,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,NA,NA,KY,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,NA,NA,LA,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
758,0.0345762282179281,0.00646208364818895,LA,2024-04-01,1,1,1,1,1,1,1,1,1,1
759,0.499338175739764,0.00712422716534855,LA,2024-04-02,1,1,1,1,1,0,1,1,1,0
760,0.0427023059250151,0.007858520229995,LA,2024-04-03,1,1,1,1,1,1,1,1,1,1
761,0.161267186847969,0.0086723720547628,LA,2024-04-04,1,1,1,1,1,0,1,1,1,0
762,0.0146831429937714,0.009573860103965,LA,2024-04-05,1,1,1,1,1,1,1,1,1,1
763,NA,NA,LA,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,NA,NA,LA,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,2.03741292148367,0.357926953700919,LA,2024-04-08,1,1,0,1,0,0,1,0,1,1
766,0.0231862717313651,0.014243343262611,LA,2024-04-09,1,1,1,1,1,1,1,1,1,1
767,0.0851763852114478,0.01573030480531885,LA,2024-04-10,1,1,1,1,1,1,1,1,1,1
768,0.0919035612833817,0.01736952417970625,LA,2024-04-11,1,1,1,1,1,1,1,1,1,1
769,0.196823892452725,0.019174742815686652,LA,2024-04-12,1,1,1,1,1,0,1,1,1,0
770,0.738452844793334,0.3791053170495855,LA,2024-04-13,0,1,1,1,1,0,1,1,1,0
771,0.0350820705192274,0.02334258832784,LA,2024-04-14,1,1,1,1,1,1,1,1,1,1
772,0.041326544639545,0.025737109637831,LA,2024-04-15,1,1,1,1,1,0,1,1,1,0
773,0.141533396657677,0.0283613626980001,LA,2024-04-16,1,1,1,1,1,1,1,0,1,0
774,1.016151396435,0.4278231027721885,LA,2024-04-17,1,1,0,1,1,0,1,0,1,1
775,0.174029547895089,0.0343716800071721,LA,2024-04-18,1,1,1,1,1,0,0,1,1,0
776,NA,NA,LA,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
777,0.0661488493520392,0.0415251464516499,LA,2024-04-20,1,1,1,1,1,1,1,1,1,1
778,NA,NA,LA,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,0.45192362034044,0.0499808269403237,LA,2024-04-22,1,1,1,1,1,0,1,1,1,0
780,0.083475525207627,0.054747505526164,LA,2024-04-23,1,1,1,1,1,1,1,1,1,1
781,NA,NA,LA,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
782,0.770885736655294,0.224283627919321,LA,2024-04-25,1,1,1,1,1,0,0,1,1,0
783,0.106857679688423,0.071439544071155,LA,2024-04-26,1,1,1,1,1,1,1,1,1,1
784,0.118730624793453,0.077862480376609,LA,2024-04-27,1,1,1,1,1,1,1,1,1,1
785,0.123979223869567,0.084742696969601,LA,2024-04-28,1,1,1,1,1,1,1,1,1,1
786,0.406789220528363,0.0920944149892995,LA,2024-04-29,1,1,1,1,1,1,1,1,1,1
787,0.149225311828438,0.0999297346173645,LA,2024-04-30,1,1,1,1,1,1,1,1,1,1
788,0.65311436999692,0.481165943593012,LA,2024-05-01,1,1,1,1,1,0,1,1,1,0
789,0.188049971304786,0.1170869468133035,LA,2024-05-02,1,1,1,1,1,1,1,1,1,1
790,0.898418581360647,0.1264194374976725,LA,2024-05-03,1,1,1,1,0,0,0,1,1,0
791,NA,NA,LA,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,0.773478864093889,0.567121982993505,LA,2024-05-05,1,0,1,1,1,1,0,1,1,0
793,NA,NA,LA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
794,NA,NA,LA,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
795,0.26204408560447,0.180521783134765,LA,2024-05-08,1,1,1,1,1,0,1,1,1,0
796,0.701683724579298,0.51215987204731,LA,2024-05-09,1,0,1,1,1,1,0,1,1,0
797,0.305838786518861,0.2054090524679025,LA,2024-05-10,1,1,1,1,1,1,1,1,1,1
798,NA,NA,LA,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
799,NA,NA,MA,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,NA,NA,MA,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
801,0.010414098947891,0.00712422716534855,MA,2024-04-02,1,1,1,1,1,1,1,1,1,1
802,1.17207485776493,0.834375059280655,MA,2024-04-03,0,1,1,1,0,0,1,1,1,0
803,1.27338794357381,0.902816448382455,MA,2024-04-04,1,1,1,0,0,1,1,1,0,0
804,0.0516243910400591,0.009573860103965,MA,2024-04-05,1,1,1,1,1,1,1,1,1,1
805,0.0577231268292855,0.01057177074109535,MA,2024-04-06,1,1,1,1,1,1,1,1,1,1
806,0.0186742940770643,0.0116756385250604,MA,2024-04-07,1,1,1,1,1,1,1,1,1,1
807,0.137870236902635,0.01289578320043715,MA,2024-04-08,1,1,1,1,1,0,1,1,1,0
808,0.848848333378372,0.3974691391061555,MA,2024-04-09,0,1,1,1,1,1,1,1,1,1
809,1.07822700935144,0.770381505947495,MA,2024-04-10,0,1,1,1,0,0,1,1,1,0
810,0.0251365005144024,0.01736952417970625,MA,2024-04-11,1,1,1,1,1,1,1,1,1,1
811,0.204224455642222,0.019174742815686652,MA,2024-04-12,1,1,1,1,1,0,1,1,1,0
812,NA,NA,MA,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
813,NA,NA,MA,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
814,0.133872636185433,0.025737109637831,MA,2024-04-15,1,1,1,1,1,0,1,1,1,0
815,0.0410633029274372,0.0283613626980001,MA,2024-04-16,1,1,1,1,1,0,1,1,1,0
816,0.0470028018940091,0.03123332692686415,MA,2024-04-17,1,1,1,1,1,1,1,1,1,1
817,0.0504653482360904,0.0343716800071721,MA,2024-04-18,1,1,1,1,1,1,1,1,1,1
818,1.01614023532627,0.4285435936224785,MA,2024-04-19,1,1,1,0,1,1,1,1,0,0
819,NA,NA,MA,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,NA,NA,MA,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
821,1.76197598873902,0.617275022969575,MA,2024-04-22,0,1,1,1,0,0,1,1,1,0
822,0.266889968531002,0.054747505526164,MA,2024-04-23,1,1,1,1,1,1,0,1,1,0
823,NA,NA,MA,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
824,0.736379836226679,0.277225541533665,MA,2024-04-25,1,0,1,1,1,0,0,1,1,0
825,0.117970965837477,0.071439544071155,MA,2024-04-26,1,1,1,1,1,1,1,1,1,1
826,NA,NA,MA,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
827,NA,NA,MA,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
828,1.58866251441835,0.463463598617977,MA,2024-04-29,1,0,1,1,1,1,0,0,1,0
829,0.752479833294368,0.0999297346173645,MA,2024-04-30,1,1,1,1,1,1,0,1,1,0
830,0.3763411070557,0.294712119516358,MA,2024-05-01,1,1,1,1,1,0,1,1,1,0
831,0.171638390611609,0.1170869468133035,MA,2024-05-02,1,1,1,1,1,1,1,1,1,1
832,1.02869223077002,0.3250107773303985,MA,2024-05-03,1,1,1,0,1,1,1,1,0,0
833,NA,NA,MA,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,NA,NA,MA,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,0.243187386231851,0.1574252957900735,MA,2024-05-06,1,1,1,1,1,0,1,1,1,0
836,0.664361328099538,0.1687396509349055,MA,2024-05-07,1,1,1,1,1,0,1,1,1,0
837,0.276972127987848,0.180521783134765,MA,2024-05-08,1,1,1,1,1,1,1,1,1,1
838,0.960343647555798,0.36089343625956,MA,2024-05-09,1,1,0,1,1,1,1,0,1,0
839,1.19081970544314,0.3658129107127865,MA,2024-05-10,1,1,1,0,1,0,1,1,0,1
840,NA,NA,MA,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,NA,NA,MD,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
842,0.0344633616083753,0.00646208364818895,MD,2024-04-01,1,1,1,1,1,1,1,1,1,1
843,0.952652915968868,0.097478121060605,MD,2024-04-02,1,1,1,0,1,1,0,1,0,1
844,0.487086690581006,0.145611276738438,MD,2024-04-03,1,1,1,1,1,1,1,1,1,1
845,0.544316727855365,0.1722132817685955,MD,2024-04-04,1,1,1,1,1,1,1,1,1,1
846,1.79579282294982,0.57222270202383,MD,2024-04-05,0,1,0,1,0,0,1,0,1,0
847,0.194777998020458,0.01057177074109535,MD,2024-04-06,1,1,1,1,1,0,1,0,1,0
848,0.0634191722529879,0.0116756385250604,MD,2024-04-07,1,1,1,1,1,0,1,1,1,0
849,0.222737404567461,0.01289578320043715,MD,2024-04-08,1,1,1,1,1,1,1,1,1,1
850,0.248958816602697,0.014243343262611,MD,2024-04-09,1,1,1,1,1,1,1,1,1,1
851,0.173181349971855,0.01573030480531885,MD,2024-04-10,1,1,1,1,1,1,1,1,1,1
852,0.626137516544288,0.264802667480772,MD,2024-04-11,1,1,1,1,1,0,1,1,1,0
853,0.316655101413001,0.019174742815686652,MD,2024-04-12,1,1,1,1,1,1,1,1,1,1
854,0.0344415731978981,0.02116059238485585,MD,2024-04-13,1,1,1,1,1,1,1,1,1,1
855,NA,NA,MD,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
856,0.981340414305212,0.299008984830755,MD,2024-04-15,1,1,1,0,1,1,1,1,0,0
857,0.275011733519413,0.0283613626980001,MD,2024-04-16,1,1,1,1,1,1,1,1,1,1
858,0.0487735811204629,0.03123332692686415,MD,2024-04-17,1,1,1,1,1,1,1,1,1,1
