...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
571,NA,NA,ID,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.12895338824703,0.1908876890991605,IL,2024-03-24,1,1,1,0,0,1,1,1,0,0
590,0.00314716257821811,0.002729096085958285,IL,2024-03-25,1,1,1,1,1,1,1,1,1,1
591,1.80236047221807,0.307842445052125,IL,2024-03-26,0,1,1,0,0,1,1,1,0,0
592,1.92306471252829,0.2566847932911635,IL,2024-03-27,0,1,1,1,0,0,1,1,1,0
593,0.789777567065898,0.1798469046053145,IL,2024-03-28,0,1,1,1,1,0,1,1,1,0
594,0.0395694457714119,0.00411201404448077,IL,2024-03-29,1,1,1,1,1,1,1,1,1,1
595,0.0454965216180369,0.004572950213000245,IL,2024-03-30,1,1,1,1,1,1,1,1,1,1
596,0.828970788915517,0.220190308228094,IL,2024-03-31,0,1,1,1,1,1,1,1,1,1
597,2.25255635818093,0.2671067904579125,IL,2024-04-01,0,1,0,1,0,0,1,0,1,0
598,2.12372012495428,0.1958168386583435,IL,2024-04-02,1,1,0,1,0,0,1,0,1,0
599,1.90299912193786,0.3414981711811055,IL,2024-04-03,0,1,1,1,0,0,1,1,1,0
600,2.77463563348496,0.4435456718826945,IL,2024-04-04,1,1,0,1,0,1,1,0,1,0
601,0.131651506714359,0.00888189739555465,IL,2024-04-05,1,1,1,1,1,1,0,1,1,0
602,0.527554881354989,0.0099597276339211,IL,2024-04-06,1,1,1,1,1,1,1,1,1,1
603,1.1680602590122,0.80726268656878,IL,2024-04-07,0,1,1,1,0,0,1,1,1,0
604,2.06002410899002,0.369107711061804,IL,2024-04-08,1,0,1,0,0,0,0,1,0,0
605,5.95912901591994,0.604889046957715,IL,2024-04-09,0,1,1,0,0,0,1,1,0,0
606,2.12220964598456,0.269081856594328,IL,2024-04-10,0,1,1,1,0,0,1,1,1,0
607,0.152405924132135,0.01789760084702435,IL,2024-04-11,1,1,1,1,1,1,1,1,1,1
608,0.913189761449678,0.18659864696946,IL,2024-04-12,1,1,0,1,1,1,1,0,1,0
609,0.445432658186866,0.166069716308127,IL,2024-04-13,1,1,1,1,1,0,1,1,1,0
610,0.98505085224849,0.2974338923821975,IL,2024-04-14,1,1,1,0,1,1,1,1,0,0
611,1.70385772381753,0.2926058273499515,IL,2024-04-15,1,1,0,1,0,1,0,0,1,0
612,2.20965655480592,0.59384481661698,IL,2024-04-16,1,1,0,0,0,1,1,0,0,0
613,0.984511134019231,0.166492315502315,IL,2024-04-17,1,1,1,0,1,0,0,1,0,0
614,0.911629339189339,0.231525939001014,IL,2024-04-18,1,1,0,1,1,0,1,0,1,1
615,0.432785153833742,0.168883666171057,IL,2024-04-19,1,1,1,1,1,0,0,1,1,0
616,0.396746532278764,0.0528938668594265,IL,2024-04-20,1,1,1,1,1,1,1,1,1,1
617,0.239458795880052,0.0595904830358685,IL,2024-04-21,1,1,1,1,1,1,1,1,1,1
618,0.60944474670291,0.3401280986541565,IL,2024-04-22,1,1,1,1,1,0,1,1,1,0
619,1.85443506056638,0.3371674721374555,IL,2024-04-23,0,1,1,1,1,0,1,1,1,0
620,1.54655608094026,0.498411690853853,IL,2024-04-24,1,1,1,0,0,0,0,1,0,0
621,0.128648575208761,0.0948565127166885,IL,2024-04-25,1,1,1,1,1,1,1,1,1,1
622,1.00119063287114,0.256980158650865,IL,2024-04-26,1,1,1,1,1,0,0,1,1,1
623,1.10576626330991,0.118420137140286,IL,2024-04-27,1,1,1,1,0,1,0,1,1,0
624,1.35754519794076,0.419383289860475,IL,2024-04-28,0,1,1,1,0,0,0,1,1,0
625,1.94704000480043,0.3348383372054975,IL,2024-04-29,0,0,1,0,1,0,1,1,0,0
626,0.614101915950746,0.2801507127081815,IL,2024-04-30,1,1,1,1,1,0,0,1,1,1
627,2.82763742323228,0.4672249371261515,IL,2024-05-01,0,0,1,0,0,0,1,1,0,0
628,0.796451562665287,0.276868690226472,IL,2024-05-02,1,1,1,1,1,0,0,1,1,1
629,0.696818841109574,0.281221058990321,IL,2024-05-03,1,1,1,1,1,1,0,1,1,0
630,0.941729960607306,0.3561310499816295,IL,2024-05-04,0,1,1,1,1,0,0,1,1,0
631,NA,NA,IN,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,NA,NA,IN,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,NA,NA,IN,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,0.00431012695493664,0.00333932430685676,IN,2024-03-27,1,1,1,1,1,1,1,1,1,1
635,NA,NA,IN,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,NA,NA,IN,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,NA,NA,IN,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,NA,NA,IN,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,NA,NA,IN,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,NA,NA,IN,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641,NA,NA,IN,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,NA,NA,IN,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,NA,NA,IN,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,NA,NA,IN,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,NA,NA,IN,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,NA,NA,IN,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,0.0177792383133653,0.0141226268768309,IN,2024-04-09,1,1,1,1,1,1,1,1,1,1
648,0.0179337552870305,0.01589273800961,IN,2024-04-10,1,1,1,1,1,1,1,1,1,1
649,NA,NA,IN,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,NA,NA,IN,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,NA,NA,IN,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,NA,NA,IN,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,NA,NA,IN,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
655,NA,NA,IN,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,NA,NA,IN,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,NA,NA,IN,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,NA,NA,IN,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,NA,NA,IN,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,NA,NA,IN,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,NA,NA,IN,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,NA,NA,IN,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,NA,NA,IN,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,0.13680008803765,0.1061002844580105,IN,2024-04-26,1,1,1,1,1,1,1,1,1,1
665,NA,NA,IN,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,IN,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,NA,NA,IN,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,NA,NA,IN,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,NA,NA,IN,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,NA,NA,IN,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,NA,NA,IN,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,IN,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,NA,NA,KS,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,0.00423514535227003,0.00333932430685676,KS,2024-03-27,1,1,1,1,1,1,1,1,1,1
677,NA,NA,KS,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,NA,NA,KS,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,NA,NA,KS,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,NA,NA,KS,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,NA,NA,KS,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,NA,NA,KS,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,NA,NA,KS,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,NA,NA,KS,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,NA,NA,KS,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,NA,NA,KS,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,NA,NA,KS,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.00367148225441899,0.002729096085958285,KY,2024-03-25,1,1,1,1,1,1,1,1,1,1
717,NA,NA,KY,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,0.00437682126623441,0.00333932430685676,KY,2024-03-27,1,1,1,1,1,1,1,1,1,1
719,NA,NA,KY,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,NA,NA,KY,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,NA,NA,KY,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,NA,NA,KY,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,0.0344334103513175,0.00792884589454785,KY,2024-04-04,1,1,1,1,1,1,1,1,1,1
727,NA,NA,KY,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,0.0646898103090069,0.0141226268768309,KY,2024-04-09,1,1,1,1,1,1,1,1,1,1
732,NA,NA,KY,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,NA,NA,KY,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,NA,NA,KY,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,NA,NA,KY,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,NA,NA,KY,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,NA,NA,KY,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,NA,NA,KY,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,NA,NA,KY,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,NA,NA,KY,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,0.881174027049123,0.61318565740458,KY,2024-04-22,0,1,1,1,1,0,1,1,1,0
745,NA,NA,KY,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746,NA,NA,KY,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,NA,NA,KY,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,0.126826445887013,0.1061002844580105,KY,2024-04-26,1,1,1,1,1,1,1,1,1,1
749,NA,NA,KY,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,NA,NA,KY,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,NA,NA,KY,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,NA,NA,KY,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,NA,NA,KY,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,NA,NA,KY,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,NA,NA,KY,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,NA,NA,KY,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,0.0108453253727013,0.002473642538357535,LA,2024-03-24,1,1,1,1,1,1,1,1,1,1
758,2.32047496105776,0.314002668996798,LA,2024-03-25,1,1,0,1,0,1,1,0,1,0
759,0.645486577829769,0.114558682553015,LA,2024-03-26,1,1,1,1,1,1,1,1,1,1
760,NA,NA,LA,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
761,0.251792100552099,0.003702805578746055,LA,2024-03-28,1,1,1,1,1,1,1,1,0,0
762,NA,NA,LA,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
763,NA,NA,LA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,NA,NA,LA,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,0.0266791066176006,0.00567828647992765,LA,2024-04-01,1,1,1,1,1,1,1,1,1,1
766,0.385919450169336,0.00633933410075465,LA,2024-04-02,1,1,1,1,1,0,1,1,1,0
767,0.031066439802424,0.00708568755477055,LA,2024-04-03,1,1,1,1,1,1,1,1,1,1
768,0.122604816619435,0.00792884589454785,LA,2024-04-04,1,1,1,1,1,1,1,1,1,1
769,0.0119032516837227,0.00888189739555465,LA,2024-04-05,1,1,1,1,1,1,1,1,1,1
770,NA,NA,LA,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,NA,NA,LA,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
772,2.09821042466481,0.3593614263422005,LA,2024-04-08,1,1,0,1,0,0,1,0,1,0
773,0.0180990344257447,0.0141226268768309,LA,2024-04-09,1,1,1,1,1,1,1,1,1,1
774,0.0677082848145353,0.01589273800961,LA,2024-04-10,1,1,1,1,1,1,1,1,1,1
775,0.0783626664015004,0.01789760084702435,LA,2024-04-11,1,1,1,1,1,1,1,1,1,1
776,0.180224839626504,0.0201682156354368,LA,2024-04-12,1,1,1,1,1,1,1,1,1,1
777,0.808693155624885,0.3810654616739025,LA,2024-04-13,0,1,1,1,1,0,1,1,1,0
778,0.0300677642039709,0.02564911694692385,LA,2024-04-14,1,1,1,1,1,1,1,1,1,1
779,0.0343623772344738,0.0289404591093859,LA,2024-04-15,1,1,1,1,1,0,1,1,1,0
780,0.141431568250355,0.0326599432481627,LA,2024-04-16,1,1,1,1,1,0,1,1,1,0
781,1.00795508480793,0.4237022822554555,LA,2024-04-17,1,1,0,1,1,1,1,0,1,0
782,0.161800694440315,0.0415906837811378,LA,2024-04-18,1,1,1,1,1,1,1,1,1,1
783,NA,NA,LA,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
784,0.0674877136106138,0.0528938668594265,LA,2024-04-20,1,1,1,1,1,1,1,1,1,1
785,NA,NA,LA,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,0.483747128749727,0.0670705399037345,LA,2024-04-22,1,1,1,1,1,1,1,1,1,1
787,0.0945415907590554,0.0753995004988305,LA,2024-04-23,1,1,1,1,1,0,1,1,1,0
788,NA,NA,LA,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
789,0.533151583717116,0.2090985154141655,LA,2024-04-25,1,1,1,1,1,0,0,1,1,1
790,0.135454690107579,0.1061002844580105,LA,2024-04-26,1,1,1,1,1,0,1,1,1,0
791,0.148821143730664,0.118420137140286,LA,2024-04-27,1,1,1,1,1,0,1,1,1,0
792,0.166593848406643,0.1318536908266085,LA,2024-04-28,1,1,1,1,1,1,0,1,1,0
793,0.526839718508222,0.146426436531841,LA,2024-04-29,1,1,1,1,1,0,1,1,1,0
794,0.212129417928159,0.1621496742246525,LA,2024-04-30,1,1,1,1,1,1,1,1,1,1
795,0.73384193690359,0.508323168386405,LA,2024-05-01,0,1,1,1,1,0,1,1,1,0
796,0.263630592805598,0.197011701274526,LA,2024-05-02,1,1,1,1,1,1,1,1,1,1
797,1.17171544302904,0.2160884797675685,LA,2024-05-03,1,1,1,1,0,0,1,1,1,0
798,NA,NA,LA,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
799,NA,NA,MA,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,0.00374934885308362,0.002729096085958285,MA,2024-03-25,1,1,1,1,1,0,1,1,1,0
801,0.0305011951567653,0.0030162987844431,MA,2024-03-26,1,1,1,1,1,1,1,1,1,1
802,0.0163255168607308,0.00333932430685676,MA,2024-03-27,1,1,1,1,1,1,1,1,1,1
803,0.0185087607180715,0.003702805578746055,MA,2024-03-28,1,1,1,1,1,1,1,1,1,1
804,0.00515070720949963,0.00411201404448077,MA,2024-03-29,1,1,1,1,1,1,1,1,1,1
805,NA,NA,MA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
806,NA,NA,MA,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,NA,NA,MA,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
808,0.00784568913453672,0.00633933410075465,MA,2024-04-02,1,1,1,1,1,1,1,1,1,1
809,1.20139867498181,0.84311689662061,MA,2024-04-03,0,1,1,1,0,0,1,1,1,0
810,1.29094950617655,0.906573565468265,MA,2024-04-04,1,1,1,0,0,1,1,1,0,0
811,0.0409571370180388,0.00888189739555465,MA,2024-04-05,1,1,1,1,1,1,1,1,1,1
812,0.0444837797088289,0.0099597276339211,MA,2024-04-06,1,1,1,1,1,1,1,1,1,1
813,0.0135309973475124,0.01117924759462665,MA,2024-04-07,1,1,1,1,1,1,1,1,1,1
814,0.117161085206525,0.01255964077125135,MA,2024-04-08,1,1,1,1,1,1,1,1,1,1
815,0.921370637867594,0.4003315859728355,MA,2024-04-09,0,1,1,1,0,0,1,1,1,0
816,1.11827886680303,0.775460093763765,MA,2024-04-10,0,1,1,1,0,0,1,1,1,0
817,0.0230111355224145,0.01789760084702435,MA,2024-04-11,1,1,1,1,1,0,1,1,1,0
818,0.172323683260173,0.0201682156354368,MA,2024-04-12,1,1,1,1,1,1,1,1,1,1
819,NA,NA,MA,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,NA,NA,MA,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
821,0.1249723826609,0.0289404591093859,MA,2024-04-15,1,1,1,1,1,1,1,1,1,1
822,0.0428810057560069,0.0326599432481627,MA,2024-04-16,1,1,1,1,1,1,1,1,1,1
823,0.0458021487191901,0.03685840712166525,MA,2024-04-17,1,1,1,1,1,1,0,1,1,0
824,0.0527609562529893,0.0415906837811378,MA,2024-04-18,1,1,1,1,1,1,1,1,1,1
825,0.993503323935247,0.421363243106681,MA,2024-04-19,1,1,1,0,1,1,0,1,0,1
826,NA,NA,MA,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
827,NA,NA,MA,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
828,1.81223909205615,0.61318565740458,MA,2024-04-22,0,1,1,1,0,0,1,1,1,0
829,0.283135345455806,0.0753995004988305,MA,2024-04-23,1,1,1,1,1,0,1,1,1,0
830,NA,NA,MA,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
831,0.488552031973804,0.2471791829799915,MA,2024-04-25,1,1,1,1,1,1,0,1,1,0
832,0.139415223471792,0.1061002844580105,MA,2024-04-26,1,1,1,1,1,0,1,1,1,0
833,NA,NA,MA,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,NA,NA,MA,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1.02467921059256,0.347960450638512,MA,2024-04-29,1,0,1,1,1,0,0,1,1,0
836,0.961258804776527,0.1621496742246525,MA,2024-04-30,1,1,1,1,0,0,0,1,1,0
837,0.574703765710806,0.343670957862211,MA,2024-05-01,1,1,1,1,1,0,1,1,1,0
838,0.26416710300436,0.197011701274526,MA,2024-05-02,1,1,1,1,1,1,1,1,1,1
839,1.135460580118,0.3725804315949255,MA,2024-05-03,1,1,1,0,1,1,1,1,0,0
840,NA,NA,MA,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,NA,NA,MD,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
842,0.0271164743806986,0.002729096085958285,MD,2024-03-25,1,1,1,1,1,1,1,1,1,1
843,0.00385482089967236,0.0030162987844431,MD,2024-03-26,1,1,1,1,1,1,1,1,1,1
844,NA,NA,MD,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
845,0.0176518480544219,0.003702805578746055,MD,2024-03-28,1,1,1,1,1,1,1,1,1,1
846,0.0047312797519421,0.00411201404448077,MD,2024-03-29,1,1,1,1,1,1,1,1,1,1
847,NA,NA,MD,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
848,NA,NA,MD,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849,0.0282931839390294,0.00567828647992765,MD,2024-04-01,1,1,1,1,1,1,1,0,1,0
850,0.937950876522548,0.097277639295143,MD,2024-04-02,1,1,1,0,1,1,1,1,0,0
851,0.587010491323095,0.146424222399077,MD,2024-04-03,1,1,1,1,1,0,1,1,1,0
852,0.630433128142641,0.173308489962065,MD,2024-04-04,1,1,1,1,1,0,1,1,1,0
853,1.87322846525984,0.577116088690995,MD,2024-04-05,0,1,0,1,0,0,1,0,1,0
854,0.163761460248747,0.0099597276339211,MD,2024-04-06,1,1,1,1,1,1,1,1,1,1
855,0.048245590050108,0.01117924759462665,MD,2024-04-07,1,1,1,1,1,1,1,1,1,1
856,0.182755772683,0.01255964077125135,MD,2024-04-08,1,1,1,1,1,1,1,1,1,1
