"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24D_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24D_95_CI","other_95_CI"
"551",NA,NA,"ID",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",0.964206549985125,0.747288530649436,"IL",2024-04-07,0,0,1,1,1,0,0,1,1,1
"590",2.01826896660941,0.363629399309363,"IL",2024-04-08,0,1,1,1,0,0,0,0,1,0
"591",4.55639479340357,0.56705796042032,"IL",2024-04-09,0,0,1,1,0,0,0,1,1,0
"592",1.01749113150116,0.23176882392442,"IL",2024-04-10,1,1,1,1,1,1,0,0,1,1
"593",0.385785407733623,0.0264644618615884,"IL",2024-04-11,1,1,1,1,1,1,1,1,1,1
"594",0.846246240054308,0.271433358386887,"IL",2024-04-12,1,1,0,1,1,0,0,1,1,1
"595",0.316810962324254,0.16114609316568,"IL",2024-04-13,1,1,1,1,1,0,0,1,1,1
"596",1.038344550229,0.234523762042059,"IL",2024-04-14,1,1,1,1,0,0,1,1,1,0
"597",1.4171994654591,0.291681739808859,"IL",2024-04-15,1,1,0,1,0,0,0,0,1,0
"598",2.38066196444321,0.591221489380077,"IL",2024-04-16,0,1,0,1,0,0,1,0,1,0
"599",1.40260545400185,0.173060063830079,"IL",2024-04-17,1,0,1,1,0,1,0,1,1,0
"600",1.20169979191121,0.196137435329545,"IL",2024-04-18,1,0,0,1,1,0,0,0,1,1
"601",0.827392621534875,0.129509408069897,"IL",2024-04-19,1,1,1,1,1,0,0,1,1,1
"602",0.691927984882105,0.0548116013848959,"IL",2024-04-20,1,1,1,1,1,1,1,1,1,1
"603",0.390472653847042,0.0592646404205265,"IL",2024-04-21,1,1,1,1,1,0,0,1,1,1
"604",0.296035422342406,0.311869057147517,"IL",2024-04-22,1,1,1,1,1,1,1,1,1,1
"605",0.619254657233714,0.273052513226012,"IL",2024-04-23,1,1,1,1,1,0,0,1,1,1
"606",1.93605620803746,0.451664557707412,"IL",2024-04-24,1,1,1,1,0,0,1,1,1,0
"607",0.208288314923515,0.0803239750290881,"IL",2024-04-25,1,1,1,1,1,0,0,1,1,1
"608",0.466141626721852,0.224222464426678,"IL",2024-04-26,1,1,1,1,1,0,0,1,1,1
"609",1.46455446189894,0.0929766063654117,"IL",2024-04-27,0,0,1,1,1,1,1,1,1,1
"610",1.27266861974432,0.452625320292827,"IL",2024-04-28,0,1,1,1,0,0,1,1,1,0
"611",1.07291557250201,0.296139951094301,"IL",2024-04-29,1,1,1,1,0,0,0,1,1,0
"612",0.930422217187446,0.352877942802309,"IL",2024-04-30,1,1,0,1,1,0,0,0,1,1
"613",1.69708310864995,0.433917032056933,"IL",2024-05-01,0,1,1,0,0,0,0,0,0,0
"614",1.52559382192146,0.281889135297073,"IL",2024-05-02,1,0,1,1,0,1,1,0,1,0
"615",2.22265605666113,0.447832072980169,"IL",2024-05-03,1,0,1,1,0,0,0,1,1,0
"616",0.985444653390822,0.36108255733114,"IL",2024-05-04,1,1,1,1,0,0,0,1,1,0
"617",0.869222943305962,0.209962202827843,"IL",2024-05-05,1,1,1,1,1,0,0,1,1,1
"618",1.01823150451663,0.402748017637814,"IL",2024-05-06,1,1,1,1,0,1,0,1,1,0
"619",1.16784939565936,0.325059975099071,"IL",2024-05-07,1,1,1,1,0,0,0,1,1,0
"620",1.49169421970487,0.32701350853455,"IL",2024-05-08,1,0,1,1,0,0,0,1,1,0
"621",1.62151765103,0.308477712491567,"IL",2024-05-09,1,0,1,0,1,0,0,1,0,1
"622",2.1907550378899,0.386476561551606,"IL",2024-05-10,1,0,1,1,0,0,0,0,1,0
"623",2.25360437073941,0.320282512357491,"IL",2024-05-11,0,0,1,1,0,0,0,1,1,0
"624",2.24311828961133,0.364235475369703,"IL",2024-05-12,0,0,1,1,0,0,0,1,1,0
"625",1.67443144589246,0.31175708248726,"IL",2024-05-13,1,0,1,1,0,0,0,0,1,0
"626",1.31085325658619,0.503093585291871,"IL",2024-05-14,1,0,1,1,0,1,0,1,1,0
"627",4.07656657125434,0.528078096731392,"IL",2024-05-15,1,0,1,1,0,1,0,1,1,0
"628",0.164863049019101,0.212270183319493,"IL",2024-05-16,1,1,1,1,1,0,0,1,1,1
"629",1.70909326063049,0.737383598334439,"IL",2024-05-17,1,0,0,1,0,0,0,0,1,0
"630",0.936008847183324,0.275961982533671,"IL",2024-05-18,0,1,1,1,1,0,0,0,1,1
"631",NA,NA,"IN",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",NA,NA,"IN",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",0.0201019285248862,0.0240360626219833,"IN",2024-04-09,1,1,1,1,1,1,1,1,1,1
"634",0.0221347615243309,0.0261780007368394,"IN",2024-04-10,1,1,1,1,1,1,1,1,1,1
"635",NA,NA,"IN",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",NA,NA,"IN",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",NA,NA,"IN",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",NA,NA,"IN",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",NA,NA,"IN",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",NA,NA,"IN",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",NA,NA,"IN",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",NA,NA,"IN",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",NA,NA,"IN",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",NA,NA,"IN",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",NA,NA,"IN",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",NA,NA,"IN",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",NA,NA,"IN",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",NA,NA,"IN",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",NA,NA,"IN",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",0.0762840229825928,0.0938445893905352,"IN",2024-04-26,1,1,1,1,1,0,1,0,1,1
"651",NA,NA,"IN",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",NA,NA,"IN",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",NA,NA,"IN",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",NA,NA,"IN",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",NA,NA,"IN",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",NA,NA,"IN",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",NA,NA,"IN",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",NA,NA,"IN",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",NA,NA,"IN",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",NA,NA,"IN",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",NA,NA,"IN",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",NA,NA,"IN",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",NA,NA,"IN",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",NA,NA,"IN",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",NA,NA,"IN",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",NA,NA,"IN",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",NA,NA,"IN",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",NA,NA,"IN",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",NA,NA,"IN",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",NA,NA,"IN",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",NA,NA,"IN",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",NA,NA,"IN",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",NA,NA,"KS",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",NA,NA,"KS",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",NA,NA,"KS",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",NA,NA,"KS",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",NA,NA,"KS",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",NA,NA,"KS",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",NA,NA,"KS",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",NA,NA,"KS",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",NA,NA,"KS",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",NA,NA,"KS",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",NA,NA,"KS",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",NA,NA,"KS",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",NA,NA,"KS",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",NA,NA,"KS",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",NA,NA,"KS",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",NA,NA,"KS",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",NA,NA,"KS",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",NA,NA,"KS",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",NA,NA,"KS",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",0.0617596395820306,0.0365023824666448,"KS",2024-04-30,1,1,1,1,1,0,0,1,1,1
"697",NA,NA,"KS",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",NA,NA,"KS",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",NA,NA,"KS",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",NA,NA,"KS",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",0.125738434841826,0.0615691312242698,"KS",2024-05-07,1,1,1,1,1,0,0,1,1,1
"704",0.132925015613938,0.0660372101072247,"KS",2024-05-08,1,1,1,1,1,1,1,1,1,1
"705",NA,NA,"KS",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",NA,NA,"KS",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,"KS",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",NA,NA,"KS",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",NA,NA,"KS",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",NA,NA,"KS",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",NA,NA,"KS",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",NA,NA,"KS",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",NA,NA,"KY",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",0.0312900428651735,0.00463127881096437,"KY",2024-04-09,1,1,1,1,1,1,1,1,1,1
"718",NA,NA,"KY",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",NA,NA,"KY",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",NA,NA,"KY",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",NA,NA,"KY",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",NA,NA,"KY",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",NA,NA,"KY",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",NA,NA,"KY",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",NA,NA,"KY",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",NA,NA,"KY",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",NA,NA,"KY",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,"KY",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",1.05273759180087,0.766207949465007,"KY",2024-04-22,0,0,1,1,1,0,0,1,1,1
"731",NA,NA,"KY",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",NA,NA,"KY",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",NA,NA,"KY",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",0.0344554749229891,0.0225756503900339,"KY",2024-04-26,1,1,1,1,1,1,1,1,1,1
"735",NA,NA,"KY",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",NA,NA,"KY",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",NA,NA,"KY",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",NA,NA,"KY",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",NA,NA,"KY",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",NA,NA,"KY",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",NA,NA,"KY",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,"KY",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",NA,NA,"KY",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",NA,NA,"KY",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",NA,NA,"KY",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",NA,NA,"KY",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",NA,NA,"KY",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",NA,NA,"KY",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",NA,NA,"KY",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",NA,NA,"KY",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",NA,NA,"KY",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",NA,NA,"KY",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",NA,NA,"KY",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",NA,NA,"KY",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",NA,NA,"LA",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",2.38738647698842,0.376844092491598,"LA",2024-04-08,0,1,0,1,1,0,1,0,1,1
"759",0.00341579244444029,0.00242023192926457,"LA",2024-04-09,1,1,1,1,1,1,1,1,1,1
"760",0.0118169130956074,0.00262430975850032,"LA",2024-04-10,1,1,1,1,1,1,1,1,1,1
"761",0.0171215531924357,0.00284896944408536,"LA",2024-04-11,1,1,1,1,1,1,1,1,1,1
"762",0.0305118635705193,0.00309616316378471,"LA",2024-04-12,1,1,1,1,1,0,0,1,1,1
"763",1.14802368883903,0.446166207661938,"LA",2024-04-13,0,0,1,1,1,0,0,1,1,1
"764",0.00609320983614681,0.00366685823376687,"LA",2024-04-14,1,1,1,1,1,1,1,1,1,1
"765",0.00633928299598543,0.0039951999899818,"LA",2024-04-15,1,1,1,1,1,1,1,1,1,1
"766",0.0213184515898108,0.0043557839399148,"LA",2024-04-16,1,1,1,1,1,1,1,1,1,1
"767",1.20038008210972,0.462450191835177,"LA",2024-04-17,0,1,0,1,1,0,1,0,1,1
"768",0.0254914848244464,0.0051858049582981,"LA",2024-04-18,1,1,1,1,1,1,1,1,1,1
"769",NA,NA,"LA",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",0.00836285289351563,0.00618372318701139,"LA",2024-04-20,1,1,1,1,1,1,1,1,1,1
"771",NA,NA,"LA",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772",0.100093037357236,0.00738075108508085,"LA",2024-04-22,1,1,1,1,1,1,1,1,1,1
"773",0.012273280665812,0.00806500639251034,"LA",2024-04-23,1,1,1,1,1,1,1,1,1,1
"774",NA,NA,"LA",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775",1.06178618078531,0.233597572745003,"LA",2024-04-25,1,1,1,1,0,1,0,1,1,0
"776",0.0171208229107528,0.0105218060383019,"LA",2024-04-26,1,1,1,1,1,1,1,1,1,1
"777",0.0182064722343494,0.0114944291852914,"LA",2024-04-27,1,1,1,1,1,1,1,1,1,1
"778",0.0186600105236491,0.0125543203448275,"LA",2024-04-28,1,1,1,1,1,1,1,1,1,1
"779",0.0715508424309764,0.013708298148815,"LA",2024-04-29,1,1,1,1,1,0,0,1,1,1
"780",0.0230123941780333,0.0149635630614658,"LA",2024-04-30,1,1,1,1,1,1,1,1,1,1
"781",1.06496687630252,0.761355970733558,"LA",2024-05-01,0,0,1,1,1,0,0,1,1,1
"782",0.0260088157276348,0.0178086619645245,"LA",2024-05-02,1,1,1,1,1,1,1,1,1,1
"783",0.196596248598501,0.0194147892315202,"LA",2024-05-03,1,1,1,1,1,1,1,1,1,1
"784",NA,NA,"LA",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",1.21137597991592,0.86598536388162,"LA",2024-05-05,0,1,1,1,0,0,1,1,1,0
"786",NA,NA,"LA",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787",NA,NA,"LA",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788",0.0477385182194204,0.0296387582641338,"LA",2024-05-08,1,1,1,1,1,1,1,1,1,1
"789",1.17413525374707,0.847747541567834,"LA",2024-05-09,0,1,1,1,0,0,1,1,1,0
"790",0.0600022246709986,0.0349330462578208,"LA",2024-05-10,1,1,1,1,1,1,1,1,1,1
"791",NA,NA,"LA",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792",NA,NA,"LA",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793",1.14290234720981,0.828857825405643,"LA",2024-05-13,0,1,1,1,0,0,1,1,1,0
"794",0.216764724314586,0.0480419082358602,"LA",2024-05-14,1,1,1,1,1,1,1,1,1,1
"795",0.803491587206128,0.596513315143322,"LA",2024-05-15,1,0,1,1,1,1,1,1,1,1
"796",1.10862052351478,0.806108823277825,"LA",2024-05-16,1,1,0,1,1,0,1,0,1,1
"797",1.19079856018854,0.399518179773211,"LA",2024-05-17,0,0,1,1,1,0,0,1,1,1
"798",NA,NA,"LA",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799",0.00735601769249547,0.00566597286907604,"MA",2024-04-07,1,1,1,1,1,1,1,1,1,1
"800",0.0627448402059798,0.00620634335074164,"MA",2024-04-08,1,1,1,1,1,1,1,1,1,1
"801",0.964892251774244,0.424431607740326,"MA",2024-04-09,0,0,1,1,1,1,1,1,1,1
"802",1.17810828880805,0.83503770332012,"MA",2024-04-10,0,0,1,1,1,0,0,1,1,1
"803",0.0109589247261378,0.00815007204614736,"MA",2024-04-11,1,1,1,1,1,0,0,1,1,1
"804",0.0726570417025464,0.00892110449272182,"MA",2024-04-12,1,1,1,1,1,1,1,1,1,1
"805",NA,NA,"MA",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806",NA,NA,"MA",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807",0.0713421178842278,0.0116784619490746,"MA",2024-04-15,1,1,1,1,1,1,1,1,1,1
"808",0.0183871380195395,0.0127659031934823,"MA",2024-04-16,1,1,1,1,1,1,1,1,1,1
"809",0.0208538517372874,0.0139485760331082,"MA",2024-04-17,1,1,1,1,1,1,1,1,1,1
"810",0.0238495944658069,0.0152337136397503,"MA",2024-04-18,1,1,1,1,1,1,1,1,1,1
"811",1.14557862976037,0.450962342454989,"MA",2024-04-19,0,1,1,1,0,0,1,1,1,0
"812",NA,NA,"MA",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813",NA,NA,"MA",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814",2.06304933820208,0.727963746426275,"MA",2024-04-22,0,0,1,1,1,0,0,1,1,1
"815",0.107990608189297,0.0234778957909717,"MA",2024-04-23,1,1,1,1,1,1,1,1,1,1
"816",NA,NA,"MA",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817",1.04109343061677,0.304889985120995,"MA",2024-04-25,1,1,1,1,0,0,1,1,1,0
"818",0.0535890065912664,0.0302050064636208,"MA",2024-04-26,1,1,1,1,1,0,0,1,1,1
"819",NA,NA,"MA",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820",NA,NA,"MA",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821",2.16323885587787,0.573098711904756,"MA",2024-04-29,0,1,1,1,0,0,0,1,1,0
"822",0.38237107831179,0.0418268314452027,"MA",2024-04-30,1,1,1,1,1,1,1,1,1,1
"823",0.54891255784705,0.332501215700274,"MA",2024-05-01,1,1,1,1,1,0,0,1,1,1
"824",0.0828612898427683,0.048978760475693,"MA",2024-05-02,1,1,1,1,1,1,1,1,1,1
"825",1.0138843951852,0.30904708849087,"MA",2024-05-03,1,1,1,1,0,0,1,1,1,0
"826",NA,NA,"MA",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
