"","es_score","brier_score","location","target_date","X24A_50_CI","recombinant_50_CI","X24B_50_CI","X24C_50_CI","other_50_CI","X24A_95_CI","recombinant_95_CI","X24B_95_CI","X24C_95_CI","other_95_CI"
"548",NA,NA,"ID",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",0.0250051238537903,0.00144034674058364,"IL",2024-03-10,1,1,1,1,1,0,1,1,1,0
"590",0.119280464784192,0.00148144787718069,"IL",2024-03-11,1,1,1,1,1,1,1,1,1,1
"591",0.890763903358914,0.0874025434994227,"IL",2024-03-12,1,1,1,1,0,0,1,1,1,0
"592",0.102396198629787,0.00158920035729485,"IL",2024-03-13,1,1,1,1,1,1,1,1,1,1
"593",2.0918761526403,0.310320616994355,"IL",2024-03-14,0,1,0,1,1,0,1,0,1,1
"594",0.848160246535262,0.105597004202004,"IL",2024-03-15,1,0,1,1,1,0,0,1,1,1
"595",0.0923674292554023,0.00182460060426511,"IL",2024-03-16,1,1,1,1,1,1,1,1,1,1
"596",0.116233894602563,0.00192610990566193,"IL",2024-03-17,1,1,1,1,1,1,1,1,1,1
"597",0.165434038655827,0.0020408899237287,"IL",2024-03-18,1,1,1,1,1,0,0,0,1,1
"598",1.42951737780903,0.172240164107738,"IL",2024-03-19,0,0,1,1,0,0,0,1,1,0
"599",0.223605587630547,0.00231542124536803,"IL",2024-03-20,1,1,1,1,1,0,0,1,1,1
"600",0.439451055213492,0.00247814472891902,"IL",2024-03-21,1,1,1,1,1,1,1,1,1,1
"601",0.106960277792431,0.0026601117830219,"IL",2024-03-22,1,1,1,1,1,0,1,0,1,1
"602",0.0862511467776852,0.00286326749646195,"IL",2024-03-23,1,1,1,1,1,1,1,1,1,1
"603",1.00867012924844,0.189669076308075,"IL",2024-03-24,1,1,1,1,0,0,1,1,1,0
"604",0.0104223579558674,0.00334201346014566,"IL",2024-03-25,1,1,1,1,1,1,1,1,1,1
"605",1.49352840581452,0.305560182180696,"IL",2024-03-26,0,1,1,1,0,0,1,0,1,0
"606",1.49559505827708,0.254636004718363,"IL",2024-03-27,0,1,0,1,1,0,1,0,1,1
"607",0.625240355770307,0.178648756898216,"IL",2024-03-28,1,1,1,1,1,0,1,0,1,1
"608",0.107487670530728,0.00466553527188182,"IL",2024-03-29,1,1,1,1,1,1,1,1,1,1
"609",0.0978821020720922,0.0050919957901548,"IL",2024-03-30,1,1,1,1,1,1,1,1,1,1
"610",0.618075957916372,0.218804373645247,"IL",2024-03-31,1,1,1,1,1,1,1,1,1,1
"611",1.59940273123573,0.265450034168596,"IL",2024-04-01,0,0,1,1,1,0,0,0,1,1
"612",1.75127664929243,0.194895033194237,"IL",2024-04-02,1,0,1,1,1,1,0,0,1,1
"613",1.37851048707191,0.339601653131937,"IL",2024-04-03,0,1,0,1,1,0,1,0,1,1
"614",2.33135523391057,0.442060594672219,"IL",2024-04-04,0,0,1,1,1,0,0,0,1,1
"615",0.324804867772218,0.00879996985245659,"IL",2024-04-05,1,1,1,1,1,1,1,1,1,1
"616",1.05226729459794,0.00966382647131082,"IL",2024-04-06,0,1,1,1,1,1,1,1,1,1
"617",1.00388584701563,0.80580926195042,"IL",2024-04-07,0,1,0,1,1,0,1,0,1,1
"618",1.66702679125644,0.376478198084051,"IL",2024-04-08,0,1,1,0,0,0,1,1,0,0
"619",4.89998127387436,0.606801936594254,"IL",2024-04-09,0,1,0,1,0,0,1,0,1,0
"620",1.31054162972617,0.268620046207763,"IL",2024-04-10,1,1,0,1,1,0,1,0,1,1
"621",0.31525198970374,0.0154897841181273,"IL",2024-04-11,1,1,1,1,1,1,1,1,1,1
"622",1.0066169208103,0.187361225440987,"IL",2024-04-12,1,0,1,1,1,0,0,1,1,1
"623",0.352967535147502,0.164161130157403,"IL",2024-04-13,1,1,1,1,1,0,1,0,1,1
"624",0.966036319002594,0.303637259763079,"IL",2024-04-14,1,1,1,1,0,0,1,1,1,0
"625",1.40144022960622,0.302139264919695,"IL",2024-04-15,1,0,1,0,1,0,0,0,0,1
"626",1.83490495300421,0.611537317996031,"IL",2024-04-16,0,0,1,1,0,0,0,1,1,0
"627",1.31262111112622,0.165169003402044,"IL",2024-04-17,1,1,1,1,0,1,1,0,1,0
"628",1.03726384703764,0.232484025170958,"IL",2024-04-18,1,0,1,1,1,0,0,1,1,1
"629",0.485623243257247,0.16048508000352,"IL",2024-04-19,1,1,1,1,1,1,1,1,1,1
"630",0.625544156077417,0.0356780377855032,"IL",2024-04-20,1,1,1,1,1,1,1,1,1,1
"631",NA,NA,"IN",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",NA,NA,"IN",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",NA,NA,"IN",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",0.00179271368432887,0.0031831561365273,"IN",2024-03-13,1,1,1,1,1,1,1,1,1,1
"635",0.00124059056647348,0.00347634411816872,"IN",2024-03-14,1,1,1,1,1,0,0,1,1,1
"636",NA,NA,"IN",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",NA,NA,"IN",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",NA,NA,"IN",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",NA,NA,"IN",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",NA,NA,"IN",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",NA,NA,"IN",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",NA,NA,"IN",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",NA,NA,"IN",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",NA,NA,"IN",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",NA,NA,"IN",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",NA,NA,"IN",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",NA,NA,"IN",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",0.00484219652212164,0.0119003884154239,"IN",2024-03-27,1,1,1,1,1,1,1,1,1,1
"649",NA,NA,"IN",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",NA,NA,"IN",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",NA,NA,"IN",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",NA,NA,"IN",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",NA,NA,"IN",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",NA,NA,"IN",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",NA,NA,"IN",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",NA,NA,"IN",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",NA,NA,"IN",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",NA,NA,"IN",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",NA,NA,"IN",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",NA,NA,"IN",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",0.0199108258460736,0.035728558305313,"IN",2024-04-09,1,1,1,1,1,0,1,0,1,1
"662",0.0187694140813064,0.038438912580931,"IN",2024-04-10,1,1,1,1,1,0,1,0,1,1
"663",NA,NA,"IN",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",NA,NA,"IN",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",NA,NA,"IN",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",NA,NA,"IN",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",NA,NA,"IN",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",NA,NA,"IN",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",NA,NA,"IN",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",NA,NA,"IN",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",NA,NA,"IN",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",NA,NA,"IN",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",NA,NA,"KS",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",NA,NA,"KS",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",NA,NA,"KS",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",NA,NA,"KS",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",NA,NA,"KS",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",NA,NA,"KS",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",NA,NA,"KS",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",NA,NA,"KS",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",NA,NA,"KS",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",NA,NA,"KS",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",NA,NA,"KS",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",NA,NA,"KS",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",NA,NA,"KS",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",NA,NA,"KS",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",NA,NA,"KS",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",NA,NA,"KS",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",0.00281603861541957,0.0469098648633014,"KS",2024-03-27,1,1,1,1,1,1,1,1,1,1
"691",NA,NA,"KS",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",NA,NA,"KS",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",NA,NA,"KS",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",NA,NA,"KS",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",NA,NA,"KS",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",NA,NA,"KS",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",NA,NA,"KS",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",NA,NA,"KS",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",NA,NA,"KS",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",NA,NA,"KS",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",NA,NA,"KS",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,"KS",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",NA,NA,"KS",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",NA,NA,"KS",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",NA,NA,"KS",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",NA,NA,"KS",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",NA,NA,"KS",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",NA,NA,"KY",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",0.00165700575069515,0.0025278470919757,"KY",2024-03-12,1,1,1,1,1,1,1,1,1,1
"718",NA,NA,"KY",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",NA,NA,"KY",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",NA,NA,"KY",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",NA,NA,"KY",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",NA,NA,"KY",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",NA,NA,"KY",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",NA,NA,"KY",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",NA,NA,"KY",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",NA,NA,"KY",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",NA,NA,"KY",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,"KY",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",0.00559689158519526,0.0123586715889773,"KY",2024-03-25,1,1,1,1,1,0,1,0,1,1
"731",NA,NA,"KY",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",0.00667445160556315,0.0153878968892815,"KY",2024-03-27,1,1,1,1,1,1,1,1,1,1
"733",NA,NA,"KY",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",NA,NA,"KY",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",NA,NA,"KY",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",NA,NA,"KY",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",NA,NA,"KY",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",NA,NA,"KY",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",0.0489060346692841,0.0310431412880946,"KY",2024-04-04,1,1,1,1,1,0,1,0,1,1
"741",NA,NA,"KY",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",NA,NA,"KY",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,"KY",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",NA,NA,"KY",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",0.0586817707311897,0.0417441280548158,"KY",2024-04-09,1,1,1,1,1,0,1,0,1,1
"746",NA,NA,"KY",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",NA,NA,"KY",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",NA,NA,"KY",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",NA,NA,"KY",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",NA,NA,"KY",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",NA,NA,"KY",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",NA,NA,"KY",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",NA,NA,"KY",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",NA,NA,"KY",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",NA,NA,"KY",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",0.0130803089558154,0.000512573932899169,"LA",2024-03-10,1,1,1,1,1,1,1,1,1,1
"758",0.0140065490629673,0.000490157296147378,"LA",2024-03-11,1,1,1,1,1,1,1,1,1,1
"759",0.0269000140699677,0.000470877612692901,"LA",2024-03-12,1,1,1,1,1,0,1,1,1,0
"760",0.00198547041985245,0.000454511171362341,"LA",2024-03-13,1,1,1,1,1,1,1,1,1,1
"761",2.34453444179207,0.16120833775188,"LA",2024-03-14,0,0,1,1,1,0,0,1,1,1
"762",0.000650368534933825,0.000429796669250029,"LA",2024-03-15,1,1,1,1,1,1,1,1,1,1
"763",0.0110112059019828,0.000421167447054088,"LA",2024-03-16,1,1,1,1,1,1,1,1,1,1
"764",1.2779576808313,0.241827722453769,"LA",2024-03-17,0,0,1,1,1,0,0,1,1,1
"765",0.045391350219365,0.000410881152653436,"LA",2024-03-18,1,1,1,1,1,1,1,1,1,1
"766",0.0345375603454141,0.000409112464960839,"LA",2024-03-19,1,1,1,1,1,0,1,1,1,0
"767",0.00183089090766017,0.000409562538058734,"LA",2024-03-20,1,1,1,1,1,1,1,1,1,1
"768",0.00356669910462834,0.000412240294744841,"LA",2024-03-21,1,1,1,1,1,1,1,1,1,1
"769",0.0128995934519343,0.000417180370791771,"LA",2024-03-22,1,1,1,1,1,1,1,1,1,1
"770",0.00172431092897374,0.000424443582523317,"LA",2024-03-23,1,1,1,1,1,1,1,1,1,1
"771",0.00277755261291997,0.000434117780555819,"LA",2024-03-24,1,1,1,1,1,1,1,1,1,1
"772",2.56948253032156,0.32242586628746,"LA",2024-03-25,0,0,1,1,1,0,0,0,1,1
"773",1.02410796117572,0.120621194074793,"LA",2024-03-26,0,1,0,1,1,0,1,0,1,1
"774",NA,NA,"LA",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775",0.0555742162717321,0.00049971169782589,"LA",2024-03-28,1,1,1,1,1,1,1,1,1,1
"776",NA,NA,"LA",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777",NA,NA,"LA",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778",NA,NA,"LA",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779",0.00441311251923443,0.000619242669804418,"LA",2024-04-01,1,1,1,1,1,0,1,0,1,1
"780",0.0776037544029454,0.000660079770700496,"LA",2024-04-02,1,1,1,1,1,1,1,1,1,1
"781",0.00670081341811235,0.000706258003917416,"LA",2024-04-03,1,1,1,1,1,1,1,1,1,1
"782",0.0203814020255454,0.000758391397242876,"LA",2024-04-04,1,1,1,1,1,1,1,1,1,1
"783",0.00141134271215032,0.000817192067719033,"LA",2024-04-05,1,1,1,1,1,1,1,1,1,1
"784",NA,NA,"LA",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",NA,NA,"LA",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786",2.48074243030358,0.383539425187393,"LA",2024-04-08,0,0,1,1,1,0,0,1,1,1
"787",0.0029853058361614,0.00113792359243907,"LA",2024-04-09,1,1,1,1,1,1,1,1,1,1
"788",0.0116272548843388,0.00124578524496397,"LA",2024-04-10,1,1,1,1,1,1,1,1,1,1
"789",0.0130253512186702,0.0013681225518436,"LA",2024-04-11,1,1,1,1,1,1,1,1,1,1
"790",0.0311583646056596,0.00150726797730318,"LA",2024-04-12,1,1,1,1,1,1,1,1,1,1
"791",1.14320204124447,0.461544076302209,"LA",2024-04-13,0,1,0,1,1,0,1,0,1,1
"792",0.00435412313750561,0.00184806848483742,"LA",2024-04-14,1,1,1,1,1,1,1,1,1,1
"793",0.00473400918340429,0.00205764888213822,"LA",2024-04-15,1,1,1,1,1,1,1,1,1,1
"794",0.0224338406659738,0.0023003624424522,"LA",2024-04-16,1,1,1,1,1,1,1,1,1,1
"795",1.20288326824124,0.470939656969197,"LA",2024-04-17,0,0,1,1,1,0,0,1,1,1
"796",0.0300959723146092,0.00291541854144719,"LA",2024-04-18,1,1,1,1,1,1,1,1,1,1
"797",NA,NA,"LA",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798",0.0103904815801818,0.00377776170317536,"LA",2024-04-20,1,1,1,1,1,1,1,1,1,1
"799",NA,NA,"MA",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800",NA,NA,"MA",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801",0.000708280580263745,0.000274983965004243,"MA",2024-03-12,1,1,1,1,1,1,1,1,1,1
"802",0.0101715509405307,0.000293525226234883,"MA",2024-03-13,1,1,1,1,1,1,1,1,1,1
"803",NA,NA,"MA",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804",0.000824684498599675,0.000338403631062422,"MA",2024-03-15,1,1,1,1,1,1,1,1,1,1
"805",0.00123520241233909,0.000365288586852668,"MA",2024-03-16,1,1,1,1,1,1,1,1,1,1
"806",NA,NA,"MA",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807",0.00897602333761111,0.000429596629438414,"MA",2024-03-18,1,1,1,1,1,1,1,1,1,1
"808",NA,NA,"MA",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809",0.00127349931560424,0.000510655285830881,"MA",2024-03-20,1,1,1,1,1,1,1,1,1,1
"810",NA,NA,"MA",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811",0.0015015836792383,0.000612427079447163,"MA",2024-03-22,1,1,1,1,1,1,1,1,1,1
"812",NA,NA,"MA",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813",NA,NA,"MA",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814",0.00160077661870971,0.000815068503795587,"MA",2024-03-25,1,1,1,1,1,1,1,1,1,1
"815",0.0161577355109631,0.000899102321936712,"MA",2024-03-26,1,1,1,1,1,1,1,1,1,1
"816",0.0119457640019813,0.00099295782565043,"MA",2024-03-27,1,1,1,1,1,1,1,1,1,1
"817",0.0105274253369841,0.0010977377890808,"MA",2024-03-28,1,1,1,1,1,1,1,1,1,1
"818",0.00393297034302749,0.00121466204370147,"MA",2024-03-29,1,1,1,1,1,1,1,1,1,1
"819",NA,NA,"MA",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820",NA,NA,"MA",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821",NA,NA,"MA",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822",0.00523983094977339,0.00183287136337687,"MA",2024-04-02,1,1,1,1,1,1,1,1,1,1
