...1,es_score,brier_score,location,target_date,X22D_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,X23G_50_CI,other_50_CI,X22D_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,X23G_95_CI,other_95_CI
438,0.60047112884833,0.1767675996806315,GA,2023-05-10,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
439,0.744387303823955,0.191584632121352,GA,2023-05-11,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
440,1.65555824763721,0.533854506948645,GA,2023-05-12,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0
441,NA,NA,GA,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,0.802140150541526,0.581711262212905,GA,2023-05-15,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
444,1.06912847738596,0.4536232951788405,GA,2023-05-16,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
445,1.05251398209753,0.3196342762267205,GA,2023-05-17,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
446,2.48488621802681,0.2244702109108445,GA,2023-05-18,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1
447,1.60839051983844,0.1791004417891075,GA,2023-05-19,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1
448,NA,NA,GA,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,1.23582153348802,0.4204257469835285,GA,2023-05-21,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1
450,0.666866562870806,0.268239798672088,GA,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
451,1.02797620649849,0.321723146180825,GA,2023-05-23,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1
452,0.604505365476376,0.1531347584709545,GA,2023-05-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
453,NA,NA,GA,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,1.83408945103569,0.56272216618724,GA,2023-05-26,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1
455,1.67721902521604,0.177750345463201,GA,2023-05-27,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1
456,1.04943556091795,0.341026822157778,GA,2023-05-28,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1
457,0.924575788666361,0.67329303294663,GA,2023-05-29,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
458,0.784576628095122,0.428246362847614,GA,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
459,0.971420609638378,0.502475193269225,GA,2023-05-31,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
460,0.927149043103111,0.3595550348875795,GA,2023-06-01,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1
461,1.03442967569567,0.384747932171949,GA,2023-06-02,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
462,1.00460018856614,0.332477194645405,GA,2023-06-03,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
463,NA,NA,HI,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,0.481243848373543,0.2006648132881905,HI,2023-04-25,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
466,0.933977342472725,0.292649885353543,HI,2023-04-26,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
467,1.12861548589803,0.02588252904890165,HI,2023-04-27,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
468,0.433766816065923,0.198849766180979,HI,2023-04-28,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
469,1.40753133174362,0.412045105815607,HI,2023-04-29,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
470,0.286843590201468,0.03073227529764135,HI,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471,NA,NA,HI,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,1.6252003809728,0.5491994271331,HI,2023-05-02,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0
473,0.178418045977017,0.0367053702743662,HI,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
474,1.13033660715809,0.79530731536073,HI,2023-05-04,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0
475,NA,NA,HI,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,0.903917664127635,0.64436471250205,HI,2023-05-07,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
478,1.10747225281028,0.77584623145269,HI,2023-05-08,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
479,0.717435970600474,0.2721805574840155,HI,2023-05-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
480,0.434506294535865,0.244047816911563,HI,2023-05-10,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
481,NA,NA,HI,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,0.0989905793397761,0.0722022612734825,HI,2023-05-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
485,NA,NA,HI,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,1.03492323845229,0.72708094056653,HI,2023-05-16,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
487,0.776433877491108,0.5616270997466,HI,2023-05-17,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
488,NA,NA,HI,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,0.143764255432115,0.1027959730290145,HI,2023-05-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
491,NA,NA,HI,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,0.171905945657443,0.127751282746324,HI,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
495,NA,NA,HI,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,0.871398707331656,0.423183239822066,HI,2023-06-02,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
504,NA,NA,HI,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.97664092192794,0.29838871338892903,IA,2023-04-23,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
506,1.00218317266613,0.25493997013103,IA,2023-04-24,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
507,1.44708934715134,0.3685784841643905,IA,2023-04-25,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
508,0.864627856616925,0.1395447107758595,IA,2023-04-26,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
509,0.0393620888646048,0.02694963310560755,IA,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
510,2.60817482511342,0.4282173468016555,IA,2023-04-28,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
511,0.682446540325502,0.36238197975931,IA,2023-04-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
512,0.150419960070899,0.02952153896785245,IA,2023-04-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
513,0.938528441263851,0.24962108912842151,IA,2023-05-01,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
514,0.918801959887522,0.231002550437448,IA,2023-05-02,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
515,1.08640866550875,0.146251914744908,IA,2023-05-03,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
516,0.35760107274407,0.161789348582908,IA,2023-05-04,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
517,0.937111043574776,0.2320904487157895,IA,2023-05-05,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
518,0.055771816925099,0.03553116583219685,IA,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
519,1.11802799941829,0.80878709616814,IA,2023-05-07,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1
520,0.927897123966035,0.2324108351747945,IA,2023-05-08,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
521,0.883537025430519,0.293712278597291,IA,2023-05-09,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
522,0.975602333908315,0.4257839070120225,IA,2023-05-10,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
523,0.247406880238493,0.0415520148246348,IA,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
524,0.0684520234117196,0.04288067466105735,IA,2023-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
525,0.872432136633484,0.63510991989863,IA,2023-05-13,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
526,0.86673716932567,0.63043146398842,IA,2023-05-14,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
527,0.43313481608277,0.0471395206375929,IA,2023-05-15,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
528,0.247856442334771,0.0486549059834824,IA,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
529,2.24967296361939,0.4903805169237025,IA,2023-05-17,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0
530,0.915838951554771,0.2979639871032825,IA,2023-05-18,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
531,NA,NA,IA,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,0.936497865015278,0.2375699023128375,IA,2023-05-20,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
533,0.39047292942595,0.1919575135824,IA,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
534,1.06640045038243,0.77877862350449,IA,2023-05-22,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
535,NA,NA,IA,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536,0.333406612495009,0.062734645174124,IA,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
537,0.520010985882278,0.320866761789697,IA,2023-05-25,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
538,NA,NA,IA,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,NA,NA,IA,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,1.5617584023149,0.561950884398065,IA,2023-05-28,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
541,NA,NA,IA,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542,0.852814958016189,0.670639139726885,IA,2023-05-30,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
543,0.85591638492685,0.664658622144045,IA,2023-05-31,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
544,0.150801594251493,0.0809929612731185,IA,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
545,0.883435461064848,0.414035062669256,IA,2023-06-02,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
546,0.162813938386816,0.0863481530095655,IA,2023-06-03,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
547,0.00915021628494947,0.003724323041630545,ID,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
548,NA,NA,ID,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,0.0104818114882853,0.00420705513975092,ID,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
550,NA,NA,ID,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,0.0625763608276666,0.007509474941411,ID,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
559,NA,NA,ID,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.05918799813624,0.217626744223264,IL,2023-04-23,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
590,2.31463876488005,0.0747839282433645,IL,2023-04-24,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
591,2.05397865221399,0.221229949463789,IL,2023-04-25,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1
592,1.45016161508914,0.190926434016989,IL,2023-04-26,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
593,5.00199786681159,0.305372360517255,IL,2023-04-27,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0
594,1.21076129477058,0.1865364821477215,IL,2023-04-28,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
595,1.63132624492953,0.242384778562141,IL,2023-04-29,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
596,1.63385517496444,0.1040598349465735,IL,2023-04-30,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
597,1.5427901055819,0.181245328869015,IL,2023-05-01,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
598,2.82001072180492,0.2319737378764715,IL,2023-05-02,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
599,1.74708034684334,0.119846593729897,IL,2023-05-03,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
600,1.27861544346982,0.1789185870212975,IL,2023-05-04,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
601,3.15120691735883,0.095758709356569,IL,2023-05-05,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1
602,1.47239417151363,0.222903893509397,IL,2023-05-06,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
603,0.927028067874662,0.0459954293050635,IL,2023-05-07,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
604,2.15825952576367,0.1054647027825905,IL,2023-05-08,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1
605,1.82387304611404,0.214222076271428,IL,2023-05-09,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0
606,2.10116662960611,0.20393020384778,IL,2023-05-10,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0
607,1.22150754462024,0.223025914497796,IL,2023-05-11,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0
608,1.67084602703879,0.3251783091130735,IL,2023-05-12,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1
609,0.624547875563951,0.2132354392171325,IL,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
610,0.425338480491725,0.198971756136462,IL,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
611,1.22538376044059,0.274920183363875,IL,2023-05-15,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
612,1.6861061866893,0.4382850506779955,IL,2023-05-16,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1
613,1.3372070437277,0.3245179883914065,IL,2023-05-17,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
614,0.654240735678902,0.2674773614483735,IL,2023-05-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
615,3.88027450701568,0.4367317587998065,IL,2023-05-19,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
616,0.910548681350963,0.317057273255342,IL,2023-05-20,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
617,0.479678463292945,0.204491635315709,IL,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
618,2.14014553506165,0.150286993246249,IL,2023-05-22,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
619,2.27663233387828,0.304319254372068,IL,2023-05-23,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1
620,2.69219393116472,0.35627691089091,IL,2023-05-24,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
621,1.23699173787275,0.1333618795399365,IL,2023-05-25,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
622,0.900196449409921,0.2495807642001605,IL,2023-05-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
623,0.528824773139014,0.148218417389771,IL,2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
624,0.666828044419191,0.361700058643583,IL,2023-05-28,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
625,0.939212107096451,0.655898932788925,IL,2023-05-29,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
626,1.51803376533127,0.322892615112468,IL,2023-05-30,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1
627,1.16638335511443,0.333910561231553,IL,2023-05-31,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
628,1.00617351645035,0.3949359364365945,IL,2023-06-01,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
629,1.67074371339339,0.421185332139456,IL,2023-06-02,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
630,0.94905758579948,0.3879763590365785,IL,2023-06-03,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
631,NA,NA,IN,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,0.695389258694604,0.2135721567689575,IN,2023-04-24,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
633,0.92053785208699,0.290760053386902,IN,2023-04-25,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
634,0.737734759595802,0.177670244162174,IN,2023-04-26,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
635,0.327317671132655,0.01407234366101495,IN,2023-04-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
636,0.0222111714743471,0.0150675123614637,IN,2023-04-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
637,NA,NA,IN,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,0.0212467485379684,0.0172836713004804,IN,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
639,0.82220235024932,0.2831114509345635,IN,2023-05-01,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1
640,0.780040279402819,0.2178183302147115,IN,2023-05-02,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
641,NA,NA,IN,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,0.631291471334745,0.264137130203295,IN,2023-05-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
643,1.40525024698851,0.51900918389297,IN,2023-05-05,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1
644,0.60464719646718,0.2605965817486415,IN,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
645,0.15175003916147,0.02793982407265735,IN,2023-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
646,1.17374036139222,0.3025095548521825,IN,2023-05-08,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1
647,0.889648321856115,0.400642295730752,IN,2023-05-09,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
648,0.334547925999194,0.0342288215710642,IN,2023-05-10,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
649,0.0647212290376707,0.0366007303934087,IN,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
650,0.067943981328023,0.0391215774983866,IN,2023-05-12,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
651,0.0680033500131197,0.0417981892166449,IN,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
652,0.0713510339304998,0.0446374479469863,IN,2023-05-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
653,NA,NA,IN,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,1.09273150886228,0.77965502551393,IN,2023-05-16,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
655,0.0944732418136026,0.054200163403765,IN,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
656,0.0953993678489491,0.057758920289215,IN,2023-05-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
657,0.102359787588408,0.061514509267626,IN,2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
658,1.94664445460041,0.394332734823719,IN,2023-05-20,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
