"","es_score","brier_score","location","target_date","X24A_50_CI","recombinant_50_CI","X24B_50_CI","X24C_50_CI","other_50_CI","X24A_95_CI","recombinant_95_CI","X24B_95_CI","X24C_95_CI","other_95_CI"
"548",NA,NA,"ID",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",0.0215100824599335,0.00265623815455336,"IL",2024-03-10,1,1,1,1,1,1,1,1,1,1
"590",0.113403539296402,0.00288816254499159,"IL",2024-03-11,1,1,1,1,1,0,1,0,1,1
"591",0.870351399992971,0.0875518205953222,"IL",2024-03-12,1,1,1,1,0,0,1,1,1,0
"592",0.117624513128785,0.00346147531540865,"IL",2024-03-13,1,1,1,1,1,1,1,1,1,1
"593",2.0967437470309,0.29722848892862,"IL",2024-03-14,0,1,0,1,1,1,0,0,1,1
"594",0.841629961462823,0.105608200596011,"IL",2024-03-15,1,0,1,1,1,1,0,0,1,1
"595",0.0866858978458461,0.00467213387181284,"IL",2024-03-16,1,1,1,1,1,1,1,1,1,1
"596",0.118482989645842,0.00519477910363137,"IL",2024-03-17,1,1,1,1,1,1,1,1,1,1
"597",0.160160364135626,0.00579009403536716,"IL",2024-03-18,1,1,1,1,1,1,1,1,1,1
"598",1.5019676954369,0.170576910394444,"IL",2024-03-19,0,0,1,1,0,0,0,1,1,0
"599",0.257881485222194,0.00723726605341897,"IL",2024-03-20,1,1,1,1,1,1,1,1,1,1
"600",0.436581761400826,0.00811128803244318,"IL",2024-03-21,1,1,1,1,1,1,1,1,1,1
"601",0.136119113072614,0.00910251125927397,"IL",2024-03-22,1,1,1,1,1,0,1,0,1,1
"602",0.103518856491003,0.0102253717170382,"IL",2024-03-23,1,1,1,1,1,1,1,1,1,1
"603",1.00533588335589,0.187895058082047,"IL",2024-03-24,1,1,1,1,0,0,1,1,1,0
"604",0.00934660812765069,0.0129314495725188,"IL",2024-03-25,1,1,1,1,1,1,1,1,1,1
"605",1.49793110539739,0.286057587995436,"IL",2024-03-26,0,1,1,1,0,0,1,0,1,0
"606",1.46079989123012,0.229283962350713,"IL",2024-03-27,0,1,0,1,1,0,1,0,1,1
"607",0.547431542271177,0.16433321797832,"IL",2024-03-28,1,1,1,1,1,1,1,1,1,1
"608",0.10791746574359,0.0207377787841814,"IL",2024-03-29,1,1,1,1,1,1,1,1,1,1
"609",0.11494752112761,0.0233241853946261,"IL",2024-03-30,1,1,1,1,1,1,1,1,1,1
"610",0.577785693851438,0.195467208104531,"IL",2024-03-31,1,1,1,1,1,0,1,0,1,1
"611",1.55134603575147,0.241913132757544,"IL",2024-04-01,0,0,1,1,1,0,0,0,1,1
"612",1.73700795959283,0.192754665929601,"IL",2024-04-02,1,0,1,1,1,0,0,0,1,1
"613",1.40422324099771,0.283354844339474,"IL",2024-04-03,0,1,0,1,1,0,1,0,1,1
"614",2.36328828422364,0.399509178633799,"IL",2024-04-04,0,0,1,1,1,0,0,1,1,1
"615",0.321450508826051,0.046402701890844,"IL",2024-04-05,1,1,1,1,1,1,1,1,1,1
"616",1.07220788546306,0.0518158940514722,"IL",2024-04-06,0,1,1,1,1,0,1,0,1,1
"617",0.996387375582807,0.577893482788501,"IL",2024-04-07,0,1,0,1,1,0,1,0,1,1
"618",1.71402380700087,0.343364720007199,"IL",2024-04-08,0,1,1,0,0,0,0,0,0,0
"619",4.85034998835235,0.45306930505325,"IL",2024-04-09,0,1,0,1,0,0,1,0,1,0
"620",1.18927161117917,0.225305274023329,"IL",2024-04-10,1,1,0,1,1,0,1,0,1,1
"621",0.35239955268975,0.0875723598502712,"IL",2024-04-11,1,1,1,1,1,1,1,1,1,1
"622",1.00331979623886,0.229884599026768,"IL",2024-04-12,1,0,1,1,1,0,0,1,1,1
"623",0.313282807053294,0.176313137942753,"IL",2024-04-13,1,1,1,1,1,0,1,0,1,1
"624",0.984365843115312,0.330198026699567,"IL",2024-04-14,1,1,1,1,0,0,1,1,1,0
"625",1.45235436523619,0.289764979426169,"IL",2024-04-15,1,0,1,0,1,0,0,0,0,1
"626",1.88713998653263,0.504030717427466,"IL",2024-04-16,0,0,1,1,0,0,0,1,1,0
"627",1.32794008997113,0.249932595939881,"IL",2024-04-17,1,1,0,1,0,0,1,1,1,0
"628",1.0554084678386,0.305496780751182,"IL",2024-04-18,1,0,1,1,1,1,0,0,1,1
"629",0.425139503731321,0.21122491821061,"IL",2024-04-19,1,1,1,1,1,0,1,0,1,1
"630",0.659700956632003,0.193606272440339,"IL",2024-04-20,1,1,1,1,1,0,1,0,1,1
"631",NA,NA,"IN",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",NA,NA,"IN",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",NA,NA,"IN",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",0.00234431354030516,0.000710496422213856,"IN",2024-03-13,1,1,1,1,1,1,1,1,1,1
"635",0.00217004000442966,0.000766539428069359,"IN",2024-03-14,1,1,1,1,1,1,1,1,1,1
"636",NA,NA,"IN",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",NA,NA,"IN",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",NA,NA,"IN",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",NA,NA,"IN",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",NA,NA,"IN",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",NA,NA,"IN",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",NA,NA,"IN",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",NA,NA,"IN",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",NA,NA,"IN",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",NA,NA,"IN",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",NA,NA,"IN",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",NA,NA,"IN",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",0.00824118809734593,0.00298315510580815,"IN",2024-03-27,1,1,1,1,1,0,1,1,1,0
"649",NA,NA,"IN",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",NA,NA,"IN",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",NA,NA,"IN",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",NA,NA,"IN",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",NA,NA,"IN",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",NA,NA,"IN",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",NA,NA,"IN",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",NA,NA,"IN",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",NA,NA,"IN",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",NA,NA,"IN",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",NA,NA,"IN",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",NA,NA,"IN",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",0.0223907766028804,0.0147203135733591,"IN",2024-04-09,1,1,1,1,1,1,1,1,1,1
"662",0.0251222311002116,0.0166364882485969,"IN",2024-04-10,1,1,1,1,1,1,1,1,1,1
"663",NA,NA,"IN",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",NA,NA,"IN",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",NA,NA,"IN",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",NA,NA,"IN",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",NA,NA,"IN",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",NA,NA,"IN",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",NA,NA,"IN",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",NA,NA,"IN",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",NA,NA,"IN",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",NA,NA,"IN",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",NA,NA,"KS",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",NA,NA,"KS",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",NA,NA,"KS",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",NA,NA,"KS",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",NA,NA,"KS",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",NA,NA,"KS",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",NA,NA,"KS",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",NA,NA,"KS",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",NA,NA,"KS",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",NA,NA,"KS",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",NA,NA,"KS",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",NA,NA,"KS",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",NA,NA,"KS",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",NA,NA,"KS",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",NA,NA,"KS",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",NA,NA,"KS",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",0.00483484261148456,0.0153993496887881,"KS",2024-03-27,1,1,1,1,1,1,1,1,1,1
"691",NA,NA,"KS",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",NA,NA,"KS",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",NA,NA,"KS",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",NA,NA,"KS",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",NA,NA,"KS",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",NA,NA,"KS",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",NA,NA,"KS",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",NA,NA,"KS",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",NA,NA,"KS",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",NA,NA,"KS",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",NA,NA,"KS",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,"KS",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",NA,NA,"KS",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",NA,NA,"KS",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",NA,NA,"KS",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",NA,NA,"KS",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",NA,NA,"KS",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",NA,NA,"KY",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",0.000870999993181618,0.00136562221446392,"KY",2024-03-12,1,1,1,1,1,1,1,1,1,1
"718",NA,NA,"KY",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",NA,NA,"KY",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",NA,NA,"KY",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",NA,NA,"KY",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",NA,NA,"KY",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",NA,NA,"KY",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",NA,NA,"KY",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",NA,NA,"KY",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",NA,NA,"KY",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",NA,NA,"KY",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,"KY",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",0.00239255236712374,0.00510180372346473,"KY",2024-03-25,1,1,1,1,1,1,1,1,1,1
"731",NA,NA,"KY",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",0.00296559170063264,0.00645907472390779,"KY",2024-03-27,1,1,1,1,1,1,1,1,1,1
"733",NA,NA,"KY",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",NA,NA,"KY",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",NA,NA,"KY",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",NA,NA,"KY",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",NA,NA,"KY",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",NA,NA,"KY",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",0.0266586344510978,0.0166604828507535,"KY",2024-04-04,1,1,1,1,1,1,1,1,1,1
"741",NA,NA,"KY",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",NA,NA,"KY",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,"KY",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",NA,NA,"KY",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",0.04438598722968,0.029508693541035,"KY",2024-04-09,1,1,1,1,1,1,1,1,1,1
"746",NA,NA,"KY",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",NA,NA,"KY",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",NA,NA,"KY",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",NA,NA,"KY",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",NA,NA,"KY",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",NA,NA,"KY",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",NA,NA,"KY",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",NA,NA,"KY",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",NA,NA,"KY",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",NA,NA,"KY",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",0.0151299488937404,0.000449569968337801,"LA",2024-03-10,1,1,1,1,1,1,1,1,1,1
"758",0.0152692095064657,0.000434235530252555,"LA",2024-03-11,1,1,1,1,1,1,1,1,1,1
"759",0.0347170404547533,0.000422735680350991,"LA",2024-03-12,1,1,1,1,1,1,1,1,1,1
"760",0.00251961758307676,0.000414928033853367,"LA",2024-03-13,1,1,1,1,1,1,1,1,1,1
"761",2.30192527566488,0.16231705679642,"LA",2024-03-14,0,0,1,1,1,0,0,1,1,1
"762",0.000649647286031535,0.000410074405088917,"LA",2024-03-15,1,1,1,1,1,1,1,1,1,1
"763",0.0104125635223871,0.000412996601948862,"LA",2024-03-16,1,1,1,1,1,1,1,1,1,1
"764",1.24345546646063,0.243320645808881,"LA",2024-03-17,0,0,1,1,1,0,0,1,1,1
"765",0.0609338261613175,0.000429841301442272,"LA",2024-03-18,1,1,1,1,1,1,1,1,1,1
"766",0.0453721960179979,0.000444043930520539,"LA",2024-03-19,1,1,1,1,1,1,1,1,1,1
"767",0.0031251201029895,0.00046238164082269,"LA",2024-03-20,1,1,1,1,1,1,1,1,1,1
"768",0.00572818651031595,0.000485142804503327,"LA",2024-03-21,1,1,1,1,1,1,1,1,1,1
"769",0.0158189195087076,0.000512684059488419,"LA",2024-03-22,1,1,1,1,1,1,1,1,1,1
"770",0.00324237205158553,0.000545437320435433,"LA",2024-03-23,1,1,1,1,1,0,1,0,1,1
"771",0.0029661655495499,0.000583918414196423,"LA",2024-03-24,1,1,1,1,1,1,1,1,1,1
"772",2.51929392754578,0.323350773176383,"LA",2024-03-25,0,0,1,1,1,0,0,1,1,1
"773",0.967006069609727,0.119322674765041,"LA",2024-03-26,0,1,0,1,1,1,0,0,1,1
"774",NA,NA,"LA",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775",0.0687130046511326,0.000809034728597879,"LA",2024-03-28,1,1,1,1,1,1,1,1,1,1
"776",NA,NA,"LA",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777",NA,NA,"LA",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778",NA,NA,"LA",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779",0.0054770797382402,0.00119852503751375,"LA",2024-04-01,1,1,1,1,1,1,1,1,1,1
"780",0.0965583709385944,0.0013332575349352,"LA",2024-04-02,1,1,1,1,1,1,1,1,1,1
"781",0.00645245613339385,0.00148751341875999,"LA",2024-04-03,1,1,1,1,1,1,1,1,1,1
"782",0.0261772710044974,0.00166433777358076,"LA",2024-04-04,1,1,1,1,1,0,0,1,1,1
"783",0.00173256718083384,0.00186736099708068,"LA",2024-04-05,1,1,1,1,1,1,1,1,1,1
"784",NA,NA,"LA",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",NA,NA,"LA",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786",2.45492086558245,0.379200738296221,"LA",2024-04-08,0,0,1,1,1,0,0,1,1,1
"787",0.00344254936499584,0.0030430701639775,"LA",2024-04-09,1,1,1,1,1,1,1,1,1,1
"788",0.0127506056334452,0.00346359357423488,"LA",2024-04-10,1,1,1,1,1,1,1,1,1,1
"789",0.0146067229870316,0.00395483992892969,"LA",2024-04-11,1,1,1,1,1,1,1,1,1,1
"790",0.0361633581362847,0.00453090927849177,"LA",2024-04-12,1,1,1,1,1,0,1,0,1,1
"791",1.10369586159341,0.434447326316149,"LA",2024-04-13,0,1,0,1,1,0,1,0,1,1
"792",0.00657127058763851,0.00601051224271876,"LA",2024-04-14,1,1,1,1,1,1,1,1,1,1
"793",0.00635367968972633,0.00696091834544827,"LA",2024-04-15,1,1,1,1,1,1,1,1,1,1
"794",0.0248952448303818,0.00809136488447784,"LA",2024-04-16,1,1,1,1,1,1,1,1,1,1
"795",1.20870541055655,0.453659308406511,"LA",2024-04-17,0,0,1,1,1,0,0,1,1,1
"796",0.0308927012167864,0.0110469001965819,"LA",2024-04-18,1,1,1,1,1,1,1,1,1,1
"797",NA,NA,"LA",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798",0.0114857192734927,0.0152487874460171,"LA",2024-04-20,1,1,1,1,1,1,1,1,1,1
"799",NA,NA,"MA",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800",NA,NA,"MA",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801",0.000929336302464633,0.000662109378385515,"MA",2024-03-12,1,1,1,1,1,1,1,1,1,1
"802",0.0141969107334042,0.000738539141278568,"MA",2024-03-13,1,1,1,1,1,1,1,1,1,1
"803",NA,NA,"MA",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804",0.0012943306814481,0.000926791245797572,"MA",2024-03-15,1,1,1,1,1,1,1,1,1,1
"805",0.0013672899592535,0.00104192246374667,"MA",2024-03-16,1,1,1,1,1,1,1,1,1,1
"806",NA,NA,"MA",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807",0.015299323052083,0.00132423990924161,"MA",2024-03-18,1,1,1,1,1,1,1,1,1,1
"808",NA,NA,"MA",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809",0.00238590556332348,0.00169267032970005,"MA",2024-03-20,1,1,1,1,1,1,1,1,1,1
"810",NA,NA,"MA",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811",0.00307144558559762,0.00217211817254916,"MA",2024-03-22,1,1,1,1,1,1,1,1,1,1
"812",NA,NA,"MA",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813",NA,NA,"MA",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814",0.00470158126794486,0.0031708586043709,"MA",2024-03-25,1,1,1,1,1,1,1,1,1,1
"815",0.0382218227113734,0.0035988495245846,"MA",2024-03-26,1,1,1,1,1,1,1,1,1,1
"816",0.0201963409832037,0.0040847447651355,"MA",2024-03-27,1,1,1,1,1,1,1,1,1,1
"817",0.0235466342461068,0.0046358351423522,"MA",2024-03-28,1,1,1,1,1,1,1,1,1,1
"818",0.00801938284411509,0.0052602106671203,"MA",2024-03-29,1,1,1,1,1,1,1,1,1,1
"819",NA,NA,"MA",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820",NA,NA,"MA",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821",NA,NA,"MA",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822",0.0137682741001431,0.00868374705065569,"MA",2024-04-02,1,1,1,1,1,1,1,1,1,1
