...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
445,5.25693072751439,0.4833062513421165,GA,2023-08-16,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1
446,1.24972673275125,0.322774079887154,GA,2023-08-17,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
447,1.74298306688266,0.3966236443736325,GA,2023-08-18,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0
448,1.06371147357208,0.283043498777881,GA,2023-08-19,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
449,1.20372554071794,0.3855118807654915,GA,2023-08-20,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
450,6.18400814225384,0.4593938646491,GA,2023-08-21,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
451,1.70120382120203,0.4049796082369275,GA,2023-08-22,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0
452,1.91162147054652,0.368352576722374,GA,2023-08-23,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
453,3.40122616322978,0.4365541413421705,GA,2023-08-24,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1
454,1.59229883046762,0.436443653053627,GA,2023-08-25,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
455,NA,NA,GA,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,0.79981855242385,0.3859239419758415,GA,2023-08-27,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
457,1.19422371800285,0.376246981093914,GA,2023-08-28,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
458,1.82076041645414,0.3393216186370095,GA,2023-08-29,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1
459,0.891573978595344,0.398436866954662,GA,2023-08-30,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
460,1.31731536934788,0.388024821454955,GA,2023-08-31,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
461,0.824693288864032,0.3928017068947855,GA,2023-09-01,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
462,NA,NA,GA,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,0.645636319977797,0.407660040526783,HI,2023-08-01,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
473,NA,NA,HI,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,0.64249103830702,0.4023518426660235,HI,2023-08-04,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
476,NA,NA,HI,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,0.373612341266956,0.2667035263759985,HI,2023-08-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481,NA,NA,HI,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,0.626532246381892,0.388866471289525,HI,2023-08-14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
486,0.705439366903383,0.51701005410941,HI,2023-08-15,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
487,NA,NA,HI,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,0.596988193706009,0.4585620128884595,HI,2023-08-24,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
496,NA,NA,HI,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.812825920145273,0.569071961455925,IA,2023-07-23,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
506,0.731028741080708,0.51057055591273,IA,2023-07-24,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
507,NA,NA,IA,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,0.981645996106177,0.346673961003848,IA,2023-07-26,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0
509,1.06539615763169,0.516258524064175,IA,2023-07-27,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1
510,NA,NA,IA,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,2.14211894883346,0.4472958532486395,IA,2023-07-29,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
512,1.88034850868481,0.4500984468370095,IA,2023-07-30,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
513,1.10201485162088,0.3865644609418555,IA,2023-07-31,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
514,1.21829295470683,0.3823902137543185,IA,2023-08-01,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1
515,1.88094252072529,0.395349483868054,IA,2023-08-02,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
516,1.08974424187487,0.3848668528913365,IA,2023-08-03,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
517,0.780731310745424,0.41039456074524,IA,2023-08-04,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
518,1.93249102197904,0.41522845108713,IA,2023-08-05,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1
519,0.782295269644838,0.408335644699245,IA,2023-08-06,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
520,1.41699477227829,0.401048159497724,IA,2023-08-07,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
521,3.8139789373025,0.4011235109107955,IA,2023-08-08,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0
522,1.55893495220351,0.414308683084355,IA,2023-08-09,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0
523,1.6425715812204,0.39261700728856,IA,2023-08-10,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1
524,1.88807343474461,0.361558414772724,IA,2023-08-11,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
525,1.3281393012058,0.4254195770446955,IA,2023-08-12,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
526,1.51342337385805,0.3851709840816135,IA,2023-08-13,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
527,2.85961305980757,0.382401798647917,IA,2023-08-14,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1
528,2.16333639264245,0.3975868922188235,IA,2023-08-15,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0
529,2.61966217615432,0.406413469148934,IA,2023-08-16,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
530,1.1501032234081,0.4062279317039355,IA,2023-08-17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
531,0.626476441569447,0.45917750282961,IA,2023-08-18,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
532,2.08628496331429,0.43743820757949903,IA,2023-08-19,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0
533,1.81017269380132,0.429356330738901,IA,2023-08-20,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1
534,3.53532823537687,0.4475800327349345,IA,2023-08-21,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1
535,2.87724265691958,0.4079674158723685,IA,2023-08-22,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0
536,2.46103615368864,0.432206616380596,IA,2023-08-23,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
537,1.66241985756255,0.402197227581826,IA,2023-08-24,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
538,1.03429628751521,0.4013852938756965,IA,2023-08-25,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
539,1.50576527827281,0.454337913800285,IA,2023-08-26,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0
540,3.61975185271457,0.4005075536302965,IA,2023-08-27,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
541,7.17028960943261,0.412669215480804,IA,2023-08-28,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
542,4.24832135416009,0.4441180192498805,IA,2023-08-29,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0
543,1.5685829389917,0.410109318547281,IA,2023-08-30,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
544,3.74194834451333,0.4223278637676975,IA,2023-08-31,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0
545,1.52324290458747,0.358584035901765,IA,2023-09-01,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1
546,2.56728997266372,0.4274748930821105,IA,2023-09-02,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1
547,NA,NA,ID,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.901770102546166,0.426356240369853,IL,2023-07-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
590,3.15599108967765,0.391078452499654,IL,2023-07-24,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
591,2.45738201909132,0.408786927651137,IL,2023-07-25,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0
592,1.9071723361991,0.404227453218666,IL,2023-07-26,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0
593,2.4198593775501,0.483394288778668,IL,2023-07-27,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0
594,3.38550404725206,0.4424733715584525,IL,2023-07-28,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1
595,1.61441724326665,0.3542610967718055,IL,2023-07-29,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
596,1.42657639822444,0.4441514390272935,IL,2023-07-30,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1
597,1.59723079795517,0.392486127911511,IL,2023-07-31,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
598,1.8098665962704,0.400609276042737,IL,2023-08-01,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
599,2.49560115953106,0.4295831274285565,IL,2023-08-02,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
600,1.70939632973598,0.415511703676791,IL,2023-08-03,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1
601,1.64580565481597,0.393812736232944,IL,2023-08-04,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0
602,1.75463219028518,0.45095629718851,IL,2023-08-05,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1
603,2.14973168490954,0.4194872288706395,IL,2023-08-06,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1
604,3.57362198804494,0.441946892357521,IL,2023-08-07,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1
605,2.5537173212343802,0.414235672679415,IL,2023-08-08,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1
606,1.59759083211958,0.3985534788135325,IL,2023-08-09,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
607,2.05524107040779,0.41830642889638,IL,2023-08-10,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
608,1.33833373707564,0.385110183399113,IL,2023-08-11,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
609,1.93184715376748,0.406356395670963,IL,2023-08-12,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
610,1.83060811842746,0.4137642703189305,IL,2023-08-13,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1
611,2.23679610953879,0.46057557211494,IL,2023-08-14,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0
612,1.65209168287324,0.4345520761050965,IL,2023-08-15,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1
613,2.52765118745133,0.436231548416878,IL,2023-08-16,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0
614,4.87836700411671,0.441906591457847,IL,2023-08-17,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
615,2.27052925875462,0.4508502057580545,IL,2023-08-18,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1
616,1.85622398634007,0.4275552551336835,IL,2023-08-19,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1
617,1.40574008766444,0.429600161158565,IL,2023-08-20,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1
618,2.54205998251068,0.4388714881222465,IL,2023-08-21,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
619,2.38885971423696,0.440215508559302,IL,2023-08-22,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0
620,2.89411521067914,0.4190131420956955,IL,2023-08-23,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1
621,2.36193206131285,0.400763900749635,IL,2023-08-24,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0
622,5.6606628655196,0.4147431603674675,IL,2023-08-25,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
623,1.792158392339,0.4041208138411605,IL,2023-08-26,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1
624,2.05589016227484,0.398236440356584,IL,2023-08-27,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0
625,5.78793354161568,0.420868996583863,IL,2023-08-28,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1
626,1.31755176535394,0.4051677956634775,IL,2023-08-29,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
627,3.51157099119501,0.424617542229089,IL,2023-08-30,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
628,2.5603783765219,0.4243740180698865,IL,2023-08-31,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0
629,1.2677542527706,0.4130141165925665,IL,2023-09-01,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
630,2.35850535691416,0.4015736078867695,IL,2023-09-02,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0
631,NA,NA,IN,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,0.393509392681737,0.2558779368280095,IN,2023-07-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
633,0.721566654150048,0.379866960876099,IN,2023-07-25,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
634,0.391398862784119,0.260483882606992,IN,2023-07-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
635,NA,NA,IN,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,NA,NA,IN,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,NA,NA,IN,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,NA,NA,IN,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0.494790573853877,0.364410110148814,IN,2023-07-31,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
640,0.49481641153557,0.3633890595169225,IN,2023-08-01,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
641,0.788479257836712,0.56554711862054,IN,2023-08-02,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
642,1.40725381006343,0.544016822700155,IN,2023-08-03,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
643,1.0948213724623,0.3604395587060175,IN,2023-08-04,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
644,1.15034440746398,0.3975780226677395,IN,2023-08-05,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
645,0.47134233316706,0.3585550220112315,IN,2023-08-06,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
646,0.68342088195742,0.469147858117311,IN,2023-08-07,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
647,2.312644996573,0.3500334224426515,IN,2023-08-08,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1
648,0.766009707262615,0.392959649604983,IN,2023-08-09,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
649,1.09481829215158,0.3977953995902765,IN,2023-08-10,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
650,NA,NA,IN,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,NA,NA,IN,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,0.731576816957813,0.391120936537582,IN,2023-08-14,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
654,NA,NA,IN,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
655,0.707442689227416,0.3999028993177875,IN,2023-08-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
656,1.23627817648925,0.366857312450683,IN,2023-08-17,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
657,0.456872439416267,0.348122820100289,IN,2023-08-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
658,1.04802775536972,0.379594575325967,IN,2023-08-19,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
659,0.435554188200116,0.3464716816962165,IN,2023-08-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
660,1.18455202771551,0.4772997785336825,IN,2023-08-21,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0
661,0.522750357427491,0.3294654570928815,IN,2023-08-22,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
662,1.58571132325903,0.419240599437424,IN,2023-08-23,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0
663,1.01054994354469,0.389759448422805,IN,2023-08-24,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
664,1.1671734362272,0.4645504217102165,IN,2023-08-25,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
