...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24E_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24E_95_CI,X24G_95_CI,other_95_CI
258,0.703077558746736,0.3856225315234555,CT,2024-06-14,1,1,1,1,0,1,1,1,0,1,0,1
259,NA,NA,CT,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,0.221025273762936,0.182080658521079,CT,2024-06-17,1,1,1,1,1,1,0,0,1,1,1,1
262,0.211640580849644,0.184082935821297,CT,2024-06-18,1,1,1,1,1,1,1,1,1,1,1,1
263,0.628007347901815,0.361182463189409,CT,2024-06-19,1,1,1,1,1,1,0,1,0,1,1,1
264,NA,NA,CT,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,NA,NA,CT,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,0.226032268594895,0.1915421720649255,CT,2024-06-22,1,1,1,1,1,1,0,0,1,1,1,1
267,NA,NA,CT,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.602147517520046,0.1949357051286795,CT,2024-06-24,1,1,1,1,1,1,0,0,0,1,1,1
269,1.13883821416859,0.53618707941724,CT,2024-06-25,1,1,1,0,1,1,1,0,0,1,1,1
270,NA,NA,CT,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,1.45585851693542,0.1995976942230005,CT,2024-06-27,0,1,1,1,1,1,0,0,0,1,1,1
272,0.697410588015636,0.3942200989579955,CT,2024-06-28,1,1,1,1,0,1,0,0,0,1,0,1
273,NA,NA,CT,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,0.595347247665327,0.285428122625039,CT,2024-06-30,1,1,1,1,1,1,0,1,0,1,1,1
275,0.625270549573361,0.2050195210424155,CT,2024-07-01,0,1,1,1,1,1,0,0,1,1,0,1
276,0.697778099086347,0.397182773498613,CT,2024-07-02,1,1,1,1,0,1,0,0,0,1,0,1
277,1.07483918350054,0.467633745110177,CT,2024-07-03,1,1,1,0,0,1,0,1,1,0,0,1
278,0.797909219507714,0.588907406681465,CT,2024-07-04,1,1,1,1,0,1,0,1,1,1,0,1
279,0.658728910937893,0.4508377104940315,CT,2024-07-05,1,0,1,1,1,1,1,0,0,1,1,1
280,0.699833182201978,0.400277634954903,CT,2024-07-06,1,1,1,1,0,1,1,1,0,1,0,1
281,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,1.76143414056545,0.54565097782028,CT,2024-07-09,0,1,1,1,0,1,0,1,1,1,0,0
284,1.0650662673769,0.493790284550498,CT,2024-07-10,1,1,1,1,0,1,1,1,1,1,1,1
285,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,0.675700491917295,0.390894496328442,CT,2024-07-12,1,1,0,1,1,1,0,1,0,1,1,1
287,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,0.685464222353957,0.3867892134520665,CT,2024-07-14,1,1,0,1,1,1,1,0,0,1,1,1
289,0.867289914626592,0.59592041699885,CT,2024-07-15,1,1,1,0,1,1,0,1,1,0,1,1
290,1.63111511732481,0.59748414254641,CT,2024-07-16,1,1,1,1,0,1,1,1,0,1,0,1
291,1.09351568853218,0.3798953486095705,CT,2024-07-17,1,0,1,1,1,1,1,0,1,1,0,1
292,0.860272473791327,0.594852454748025,CT,2024-07-18,1,1,1,0,1,1,1,1,1,0,1,0
293,NA,NA,CT,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,1.05761295679928,0.53177267691102,CT,2024-07-20,1,1,1,1,0,1,1,0,1,1,0,1
295,NA,NA,DC,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,0.245596824286779,0.1395718647700945,DC,2024-06-11,1,1,1,1,1,1,1,1,1,1,1,1
298,0.517431030139557,0.3088179896621795,DC,2024-06-12,1,1,1,1,1,1,0,1,0,1,1,1
299,1.0543835388034,0.4031073171621685,DC,2024-06-13,1,1,0,1,1,1,1,1,1,1,1,1
300,1.10243178886778,0.549537222135455,DC,2024-06-14,1,1,1,1,0,1,0,1,1,1,0,1
301,0.250894751132682,0.144570005827484,DC,2024-06-15,1,1,1,1,1,1,0,1,1,1,0,1
302,NA,NA,DC,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,0.501239402667349,0.3058488634917535,DC,2024-06-17,1,1,1,1,1,1,1,1,0,1,0,1
304,0.640194906815546,0.520745677987095,DC,2024-06-18,1,0,1,1,1,1,1,0,0,1,1,1
305,0.251096219996087,0.148207749222577,DC,2024-06-19,1,1,1,1,1,1,1,1,1,1,1,1
306,NA,NA,DC,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,0.638267602429037,0.4588442759335365,DC,2024-06-21,1,1,0,1,1,1,1,1,0,1,0,1
308,NA,NA,DC,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,1.3378708597705,0.521578149063085,DC,2024-06-24,1,0,1,1,1,1,1,0,0,1,0,1
311,NA,NA,DC,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,0.624087947716565,0.4540114347964265,DC,2024-06-27,1,1,0,1,1,1,0,1,0,1,1,1
314,NA,NA,DC,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.504857831759521,0.3379753076187825,DC,2024-06-30,1,1,1,1,1,1,1,1,1,1,1,1
317,0.504241050675234,0.338250167653718,DC,2024-07-01,1,1,1,1,1,1,1,0,0,1,1,1
318,0.87998936856751,0.642450019677245,DC,2024-07-02,1,1,1,0,1,1,0,1,1,0,1,1
319,0.875732302900456,0.64191353933563,DC,2024-07-03,1,1,1,0,1,1,1,1,0,0,1,1
320,0.820010138938961,0.632369178670985,DC,2024-07-04,1,1,1,1,0,1,0,1,1,1,0,1
321,NA,NA,DC,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,0.517952535048572,0.340883186019152,DC,2024-07-11,1,1,1,1,1,1,0,0,1,1,1,1
328,0.904239736071144,0.309513169395417,DC,2024-07-12,1,1,1,1,0,1,0,1,0,1,0,1
329,0.871223973911706,0.64696791882491,DC,2024-07-13,1,1,1,0,1,1,1,1,0,0,1,1
330,NA,NA,DC,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.815892845509372,0.39441221147294,DC,2024-07-15,1,1,1,0,1,1,1,1,0,0,1,1
332,1.32895294914284,0.491366867631407,DC,2024-07-16,0,1,0,1,1,1,1,1,0,1,0,1
333,0.592483060594029,0.4646291180590595,DC,2024-07-17,1,1,0,1,1,1,1,1,1,1,1,1
334,0.28644984784914,0.1356448491675425,DC,2024-07-18,1,1,1,1,1,1,0,1,1,0,1,1
335,0.975791326123665,0.308419943369619,DC,2024-07-19,1,1,1,0,1,1,1,1,0,0,1,1
336,NA,NA,DC,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.617708783888819,0.3982336242590615,DE,2024-06-10,1,1,0,1,1,1,0,1,0,1,1,1
339,0.605355246581826,0.395195481802946,DE,2024-06-11,1,1,0,1,1,1,1,1,1,1,1,1
340,NA,NA,DE,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.592003712908138,0.389671747480103,DE,2024-06-13,1,1,0,1,1,1,0,1,0,1,1,1
342,NA,NA,DE,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,1.67336414817401,0.4977783275956545,DE,2024-06-16,1,1,1,0,1,1,1,1,0,0,1,1
345,1.11899066335001,0.54642246118047,DE,2024-06-17,1,1,1,0,1,1,0,0,1,0,1,1
346,0.994009315078741,0.4892109360914995,DE,2024-06-18,1,1,1,1,0,1,1,0,0,1,0,1
347,1.09842178224894,0.388554812369762,DE,2024-06-19,1,0,1,1,1,1,1,0,1,1,1,0
348,NA,NA,DE,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,1.1004190021493,0.3382282224410165,DE,2024-06-21,1,1,1,1,1,1,0,0,0,1,0,1
350,1.1003952240556,0.353757538318739,DE,2024-06-22,1,0,1,1,1,1,1,0,1,1,0,1
351,0.925727712033929,0.338965707287741,DE,2024-06-23,1,1,1,1,1,1,0,0,1,1,0,1
352,1.05821170539944,0.54040527093606,DE,2024-06-24,1,1,1,0,1,1,0,1,1,0,1,1
353,2.07275243676924,0.468444773836051,DE,2024-06-25,0,0,1,1,1,1,0,0,1,1,1,1
354,1.41884500889597,0.4506726163105925,DE,2024-06-26,0,0,1,1,1,1,1,0,0,1,1,0
355,1.18465336489305,0.3691554522087605,DE,2024-06-27,1,1,0,1,1,1,0,0,0,1,1,1
356,1.31107052715835,0.3992744146505705,DE,2024-06-28,1,1,1,1,0,1,0,0,1,1,0,1
357,0.355758107016608,0.249072061081864,DE,2024-06-29,1,1,1,1,1,1,0,0,1,1,1,1
358,0.816206541366338,0.402694678946766,DE,2024-06-30,1,1,1,1,1,1,0,0,0,1,0,1
359,1.54670313436738,0.422985006506643,DE,2024-07-01,0,1,1,1,1,1,0,1,1,0,0,1
360,0.72604472599599,0.4210646628817025,DE,2024-07-02,1,1,1,1,1,1,0,1,0,1,1,1
361,1.25282658430654,0.3076921664814115,DE,2024-07-03,0,1,1,1,1,1,0,0,0,1,0,1
362,NA,NA,DE,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,1.46047037177109,0.3807750981938665,DE,2024-07-06,1,0,1,1,1,1,0,0,0,0,0,0
365,2.20548033451373,0.4482254029947305,DE,2024-07-07,0,1,1,1,0,1,0,0,0,0,0,1
366,1.83338677338787,0.457331727703615,DE,2024-07-08,1,1,0,1,0,1,1,0,1,1,0,1
367,1.28169812076986,0.3891531516037435,DE,2024-07-09,1,1,1,1,0,1,0,1,0,0,0,1
368,0.905679708758359,0.4799386494202215,DE,2024-07-10,1,1,1,0,1,1,1,0,1,0,1,1
369,0.606084167952303,0.369424399806539,DE,2024-07-11,1,1,1,1,1,1,1,1,1,1,1,1
370,0.97788094576523,0.3241399149783365,DE,2024-07-12,0,1,1,1,1,1,0,1,1,1,1,0
371,1.85121974667803,0.4419904025075345,DE,2024-07-13,1,0,1,0,1,1,0,0,0,0,0,1
372,1.36724911603432,0.4358238400760215,DE,2024-07-14,1,1,1,1,0,1,1,1,0,0,0,0
373,0.903214725728511,0.444743798019175,DE,2024-07-15,1,1,1,0,1,1,1,0,0,0,1,0
374,NA,NA,DE,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,1.18698514003815,0.442035007221339,DE,2024-07-18,1,1,1,1,1,1,0,0,1,0,0,1
377,0.726992137040693,0.442972958641004,DE,2024-07-19,1,1,1,1,0,1,0,1,1,1,0,1
378,3.01875455635883,0.4433155531852125,DE,2024-07-20,1,0,1,0,1,1,0,0,0,0,0,1
379,0.978793835345412,0.357626264549329,FL,2024-06-09,1,1,1,1,1,1,1,0,0,1,0,1
380,3.82258066355114,0.412834395924868,FL,2024-06-10,0,0,1,0,1,1,0,0,0,0,0,0
381,1.53395639601318,0.3857593635217775,FL,2024-06-11,1,0,1,1,1,1,0,0,0,1,0,1
382,4.67982467064203,0.4185405999882605,FL,2024-06-12,0,0,1,1,1,1,0,0,1,1,0,1
383,1.73415377388061,0.384272858854148,FL,2024-06-13,1,1,1,1,0,1,0,0,0,1,0,0
384,2.75522860745185,0.40745362076004,FL,2024-06-14,0,1,1,1,0,1,0,0,0,1,0,1
385,0.541137299527509,0.3429175737237205,FL,2024-06-15,1,1,1,1,1,1,1,1,1,1,1,1
386,1.97142403254684,0.4035352014538595,FL,2024-06-16,0,1,0,1,1,1,0,0,0,1,0,1
387,3.8579652078716,0.366556970553562,FL,2024-06-17,1,0,1,1,0,1,0,0,0,1,0,1
388,2.59631959218506,0.377972834294988,FL,2024-06-18,1,1,0,0,0,1,0,0,0,0,0,0
389,2.45781000804774,0.371115403970224,FL,2024-06-19,1,1,0,1,0,1,0,0,0,0,0,1
390,2.10541917974885,0.3439858547045895,FL,2024-06-20,0,1,0,1,1,1,0,0,0,0,0,1
391,2.71875158654205,0.3752302038456885,FL,2024-06-21,1,0,1,1,1,1,1,0,1,1,1,0
392,2.05517988011417,0.4023940234850355,FL,2024-06-22,1,1,1,1,0,1,0,0,0,1,0,1
393,1.120671136397,0.3470028311642765,FL,2024-06-23,1,1,1,1,1,1,0,0,0,1,0,1
394,5.47511440614379,0.409191365605381,FL,2024-06-24,1,1,0,0,0,1,0,0,0,0,0,0
395,4.25515916825446,0.4244582120552725,FL,2024-06-25,0,1,0,0,1,1,0,0,0,0,0,1
396,3.38780574662076,0.3765210113022355,FL,2024-06-26,1,1,0,1,0,1,0,0,0,0,0,1
397,2.63181263297945,0.3642484623379165,FL,2024-06-27,0,1,1,0,1,1,0,0,1,0,0,1
398,8.78734700950989,0.417543229354954,FL,2024-06-28,0,0,0,0,0,1,0,0,0,0,0,0
399,1.98913614660707,0.4003602441079605,FL,2024-06-29,1,1,0,0,0,1,0,0,0,0,0,1
400,2.53228202983081,0.3393972648938595,FL,2024-06-30,0,1,1,1,0,1,0,1,0,0,0,1
401,5.96077838894663,0.4111615472794135,FL,2024-07-01,0,0,0,0,1,1,1,0,0,0,0,0
402,2.12463471289361,0.3737566127365535,FL,2024-07-02,1,1,1,1,1,1,0,0,1,0,0,1
403,2.04579974754001,0.3740149632919705,FL,2024-07-03,1,1,1,0,1,1,0,0,0,0,0,1
404,NA,NA,FL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,2.8973098038156,0.380745579719721,FL,2024-07-05,1,0,0,1,1,1,0,0,1,0,0,1
406,2.78075453536897,0.4634183203045365,FL,2024-07-06,0,1,0,0,0,1,0,0,0,0,0,1
407,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,7.83207002568104,0.4087785970368165,FL,2024-07-08,0,1,0,0,0,1,0,0,0,0,1,0
409,5.9330118985074,0.4016196468970125,FL,2024-07-09,0,1,1,0,0,1,0,0,0,0,0,0
410,2.71234942590538,0.373751809273031,FL,2024-07-10,1,1,0,0,1,1,0,0,0,0,0,1
411,3.37409196909542,0.393223960843541,FL,2024-07-11,1,1,0,0,0,1,1,1,0,0,0,0
412,2.99166066590363,0.3896085547739045,FL,2024-07-12,1,0,0,1,1,0,0,0,0,0,0,1
413,3.63484831432492,0.4871573957520355,FL,2024-07-13,0,1,1,0,1,1,0,0,0,0,1,1
414,2.68860816167166,0.461232115635435,FL,2024-07-14,1,1,1,0,0,1,0,0,0,0,0,1
415,4.60454737071723,0.4012506888348525,FL,2024-07-15,1,1,1,0,1,1,0,0,0,0,1,1
416,3.32291586213436,0.394929836624143,FL,2024-07-16,1,1,1,0,1,1,1,0,0,0,0,1
417,3.0309288864,0.421467778266191,FL,2024-07-17,1,0,1,0,1,1,0,0,0,0,0,1
418,6.35229393989043,0.452222180210016,FL,2024-07-18,0,1,0,0,1,1,0,1,0,0,0,1
419,6.71310718736314,0.4709736456695675,FL,2024-07-19,0,0,0,0,0,1,0,0,0,0,0,0
420,0.956136866740774,0.3499071058280825,FL,2024-07-20,1,1,1,1,1,1,1,1,0,1,0,1
421,1.41973829804529,0.3753478898195465,GA,2024-06-09,1,1,0,1,1,1,0,1,0,1,1,1
422,0.846644704667368,0.411947675536083,GA,2024-06-10,1,1,1,1,0,1,1,1,0,1,0,1
423,0.849313476037149,0.3162761858529055,GA,2024-06-11,1,1,1,1,1,1,0,1,0,1,1,1
424,1.97178441140476,0.402014165888971,GA,2024-06-12,0,1,1,0,1,1,0,0,0,0,0,0
425,0.249096960424758,0.271371592460883,GA,2024-06-13,1,1,1,1,1,1,0,1,1,0,1,1
426,NA,NA,GA,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,1.64180144273454,0.453790885795061,GA,2024-06-15,0,0,1,1,0,1,0,1,1,1,0,1
428,1.48498230662565,0.507479864859925,GA,2024-06-16,0,1,1,0,0,1,1,0,0,0,0,1
429,1.09299148484859,0.378253626699337,GA,2024-06-17,1,1,1,0,1,1,0,0,0,0,0,0
430,0.607327234205188,0.3083536061660845,GA,2024-06-18,1,1,1,1,1,1,1,0,0,1,1,1
431,1.06215217046574,0.366358431663368,GA,2024-06-19,1,1,1,1,1,0,1,0,0,1,1,1
432,2.98949257079159,0.3723554687129015,GA,2024-06-20,0,0,1,1,1,1,0,0,0,1,1,1
433,1.26226961272566,0.411942096191536,GA,2024-06-21,1,1,1,1,1,0,0,0,0,1,1,0
434,1.2854664812059,0.388237668477228,GA,2024-06-22,1,1,0,0,1,1,1,1,0,1,1,0
435,1.47414317921774,0.473748931302404,GA,2024-06-23,1,1,1,1,0,1,1,0,1,1,0,1
436,0.736621248622186,0.4355454778996825,GA,2024-06-24,1,1,1,1,0,1,0,1,0,1,0,1
437,0.938665122990585,0.3185007065221985,GA,2024-06-25,1,1,0,1,1,1,0,0,0,1,1,0
438,1.81616048006477,0.441961584650652,GA,2024-06-26,1,1,1,1,0,1,1,1,0,1,0,0
439,1.01192784057345,0.4190396043502235,GA,2024-06-27,1,1,1,1,1,0,1,0,1,1,1,0
440,1.66743688453075,0.3490321057929555,GA,2024-06-28,0,0,0,1,1,1,0,0,1,1,1,1
441,0.880713530767981,0.596432973907855,GA,2024-06-29,1,1,1,1,1,0,1,1,1,0,1,0
442,1.45299424691212,0.519142705549995,GA,2024-06-30,0,1,1,0,1,0,0,0,0,0,1,0
443,1.80755163206683,0.3565521071212745,GA,2024-07-01,0,1,0,1,1,1,0,0,0,0,1,1
444,1.54518783652664,0.4431716852977675,GA,2024-07-02,0,0,1,1,0,1,1,0,0,1,0,1
445,1.394546806074,0.388617717685517,GA,2024-07-03,0,1,0,1,1,1,0,0,0,1,1,0
446,1.07972616416586,0.427547405830051,GA,2024-07-04,1,1,1,1,1,0,0,1,1,0,0,0
447,1.00734117565814,0.425421628172472,GA,2024-07-05,1,1,1,0,1,1,1,0,1,0,1,1
448,0.764101041377456,0.3976457199565955,GA,2024-07-06,1,1,1,1,0,1,0,1,1,1,0,1
449,0.468458901542523,0.323854987359181,GA,2024-07-07,1,1,1,1,1,1,0,0,0,1,1,1
450,1.02089463883625,0.3706585802696505,GA,2024-07-08,1,1,1,1,1,1,0,0,1,1,0,1
451,1.17861137633878,0.396018959755418,GA,2024-07-09,1,1,1,1,1,0,0,0,0,0,0,0
452,1.30758958240645,0.4060018030736305,GA,2024-07-10,1,1,1,0,1,1,0,0,0,0,0,1
453,2.28978140892765,0.4391152090370735,GA,2024-07-11,0,1,1,0,0,1,0,1,0,0,1,1
454,0.809246304521384,0.398359378044321,GA,2024-07-12,1,1,1,0,1,1,1,1,1,0,0,1
455,2.19857802805912,0.4328839709171465,GA,2024-07-13,0,0,1,0,1,1,0,0,1,0,0,1
456,0.911149124229082,0.4225016706193285,GA,2024-07-14,1,1,1,1,1,1,1,1,1,1,1,1
457,1.79885134656253,0.4008500855493495,GA,2024-07-15,0,0,1,1,1,1,0,1,0,0,0,1
458,0.763506765398985,0.3347698725844255,GA,2024-07-16,1,1,1,1,1,1,0,0,1,1,1,1
459,2.18647948886364,0.4235288646441565,GA,2024-07-17,0,1,1,1,0,1,0,0,0,1,0,1
460,0.476995287441785,0.326236145315935,GA,2024-07-18,1,1,1,1,1,1,0,0,1,1,1,1
461,0.564409038440851,0.3901553179154885,GA,2024-07-19,1,1,1,1,1,1,0,0,1,1,1,1
462,1.33908226870253,0.385126742532271,GA,2024-07-20,0,1,1,1,1,1,0,0,1,0,1,1
463,NA,NA,HI,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,NA,NA,IA,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,2.02265977964096,0.399226976766699,IA,2024-06-10,0,1,0,1,1,1,0,0,0,1,1,1
507,0.253484869133347,0.205519365889843,IA,2024-06-11,1,1,1,1,1,1,0,0,1,1,1,1
508,0.267523639885949,0.209597387480597,IA,2024-06-12,1,1,1,1,1,1,0,0,1,1,1,1
509,1.51678279144619,0.3753142431943155,IA,2024-06-13,1,1,1,1,0,1,0,0,0,1,0,1
510,1.30215699923591,0.403198055728892,IA,2024-06-14,0,0,1,1,1,1,0,0,1,1,1,1
511,0.378334533333683,0.2970742105185865,IA,2024-06-15,1,1,1,1,1,1,1,1,1,1,1,1
512,0.291458553887093,0.2256364156224175,IA,2024-06-16,1,1,1,1,1,1,0,1,1,0,1,1
513,3.14088451286346,0.51085596238114,IA,2024-06-17,0,1,0,0,0,1,0,0,0,0,0,1
514,1.16850181431651,0.3614107354226265,IA,2024-06-18,1,0,1,1,1,1,0,0,0,1,1,1
515,0.519946024657546,0.357756876925725,IA,2024-06-19,1,1,1,1,1,1,1,0,0,1,1,1
516,0.891819069105396,0.439608326976002,IA,2024-06-20,1,1,1,0,1,1,1,0,1,0,1,1
517,0.511403580769334,0.3504844103284385,IA,2024-06-21,1,1,1,1,1,1,1,1,1,1,1,1
518,0.584013656760038,0.3443215621427775,IA,2024-06-22,1,1,1,1,1,1,1,1,1,1,1,1
519,0.487223512841557,0.343238209284482,IA,2024-06-23,1,1,1,1,1,1,0,0,1,1,1,1
